timestamp,soil-moisture15-%,soil-moisture25-%,soil-moisture5-%,soil-salinity15-dS/m,soil-salinity25-dS/m,soil-salinity5-dS/m,soil-temperature15-C,soil-temperature25-C,soil-temperature5-C
2022-06-25 17:19:14.664000+00:00,,,,2148.973,1579.472,2255.449,,,
2022-06-25 17:19:18.231000+00:00,,,,,,,32.428,28.893,31.149
2022-06-25 17:19:18.288000+00:00,,,,,,,32.428,28.893,31.149
2022-06-25 17:34:21.222000+00:00,37.697,27.43,13.979,,,,,,
2022-06-25 17:34:21.223000+00:00,37.697,27.43,13.979,,,,,,
2022-06-25 17:34:24.857000+00:00,,,,2153.324,1577.648,2242.005,,,
2022-06-25 17:34:24.867000+00:00,,,,2153.324,1577.648,2242.005,,,
2022-06-25 17:34:28.495000+00:00,,,,,,,32.325,28.969,30.341
2022-06-25 17:48:56.053000+00:00,37.824,27.512,14.507,,,,,,
2022-06-25 17:48:59.635000+00:00,,,,2162.127,1576.695,2205.096,,,
2022-06-25 17:48:59.689000+00:00,,,,2162.127,1576.695,2205.096,,,
2022-06-25 17:49:03.307000+00:00,,,,,,,32.256,28.994,29.701
2022-06-25 18:03:48.055000+00:00,37.837,27.602,15.03,,,,,,
2022-06-25 18:03:51.654000+00:00,,,,2171.058,1576.578,2204.389,,,
2022-06-25 18:03:55.285000+00:00,,,,,,,31.954,29.108,28.713
2022-06-25 18:19:00.030000+00:00,37.95,27.688,15.546,,,,,,
2022-06-25 18:19:03.666000+00:00,,,,2175.577,1575.942,2170.008,,,
2022-06-25 18:19:07.307000+00:00,,,,,,,31.948,29.21,28.041
2022-06-25 18:33:51.244000+00:00,38.037,27.734,16.033,,,,,,
2022-06-25 18:33:54.932000+00:00,,,,2175.577,1575.5,2141.834,,,
2022-06-25 18:33:58.521000+00:00,,,,,,,31.56,29.356,27.24
2022-06-25 18:48:56.112000+00:00,38.084,27.798,16.501,,,,,,
2022-06-25 18:48:59.703000+00:00,,,,2171.058,1574.327,2132.987,,,
2022-06-25 18:49:03.387000+00:00,,,,,,,31.434,29.356,26.433
2022-06-25 19:04:16.332000+00:00,38.171,27.848,16.978,,,,,,
2022-06-25 19:04:19.914000+00:00,,,,2175.577,1573.113,2114.857,,,
2022-06-25 19:04:23.549000+00:00,,,,,,,31.119,29.376,25.693
2022-06-25 19:19:34.298000+00:00,38.191,27.889,17.338,,,,,,
2022-06-25 19:19:37.986000+00:00,,,,2171.058,1572.293,2113.541,,,
2022-06-25 19:19:41.622000+00:00,,,,,,,30.935,29.356,25.193
2022-06-25 19:34:09.305000+00:00,38.244,27.925,17.716,,,,,,
2022-06-25 19:34:12.955000+00:00,,,,2171.058,1572.032,2087.811,,,
2022-06-25 19:34:16.582000+00:00,,,,,,,30.624,29.362,24.82
2022-06-25 19:49:22.378000+00:00,38.358,27.957,18.118,,,,,,
2022-06-25 19:49:26.019000+00:00,,,,2171.058,1570.667,2095.401,,,
2022-06-25 19:49:29.602000+00:00,,,,,,,30.335,29.356,24.613
2022-06-25 20:04:28.376000+00:00,38.365,27.998,18.506,,,,,,
2022-06-25 20:04:31.965000+00:00,,,,2166.579,1569.488,2082.106,,,
2022-06-25 20:04:35.646000+00:00,,,,,,,30.144,29.369,24.37
2022-06-25 20:19:20.160000+00:00,38.412,28.03,18.889,,,,,,
2022-06-25 20:19:23.859000+00:00,,,,2166.579,1569.782,2068.965,,,
2022-06-25 20:19:27.492000+00:00,,,,,,,29.842,29.376,24.096
2022-06-25 20:34:38.229000+00:00,38.499,28.058,19.272,,,,,,
2022-06-25 20:34:41.867000+00:00,,,,2162.127,1568.975,2057.49,,,
2022-06-25 20:34:45.457000+00:00,,,,,,,29.571,29.356,23.673
2022-06-25 20:49:46.437000+00:00,38.52,28.085,19.594,,,,,,
2022-06-25 20:49:50.119000+00:00,,,,2157.711,1568.02,2053.042,,,
2022-06-25 20:49:53.716000+00:00,,,,,,,29.346,29.298,23.456
2022-06-25 21:04:36.467000+00:00,38.587,28.103,19.945,,,,,,
2022-06-25 21:04:40.094000+00:00,,,,2157.711,1567.781,2054.873,,,
2022-06-25 21:04:43.740000+00:00,,,,,,,29.074,29.376,23.27
2022-06-25 21:19:54.235000+00:00,38.641,28.154,20.3,,,,,,
2022-06-25 21:19:57.877000+00:00,,,,2153.324,1566.391,2041.997,,,
2022-06-25 21:20:01.517000+00:00,,,,,,,28.701,29.249,22.96
2022-06-25 21:35:08.438000+00:00,38.675,28.181,20.597,,,,,,
2022-06-25 21:35:12.140000+00:00,,,,2144.652,1565.049,2021.763,,,
2022-06-25 21:35:15.770000+00:00,,,,,,,28.619,29.172,22.588
2022-06-25 21:49:55.503000+00:00,38.722,28.213,20.839,,,,,,
2022-06-25 21:49:59.099000+00:00,,,,2144.652,1564.282,2018.752,,,
2022-06-25 21:50:02.789000+00:00,,,,,,,28.348,29.102,22.34
2022-06-25 22:04:47.533000+00:00,38.755,28.246,21.083,,,,,,
2022-06-25 22:04:53.550000+00:00,38.755,28.246,21.083,,,,,,
2022-06-25 22:04:57.188000+00:00,,,,2148.973,1562.174,2015.48,,,
2022-06-25 22:05:00.817000+00:00,,,,,,,28.048,28.949,22.005
2022-06-25 22:19:28.550000+00:00,38.789,28.259,21.276,,,,,,
2022-06-25 22:19:32.126000+00:00,,,,2140.363,1562.306,1991.243,,,
2022-06-25 22:19:35.781000+00:00,,,,,,,27.898,28.949,21.618
2022-06-25 22:34:04.321000+00:00,38.81,28.301,21.434,,,,,,
2022-06-25 22:34:07.952000+00:00,,,,2144.652,1561.024,1989.485,,,
2022-06-25 22:34:11.642000+00:00,,,,,,,27.633,28.791,21.411
2022-06-25 22:49:14.536000+00:00,38.843,28.301,21.597,,,,,,
2022-06-25 22:49:18.223000+00:00,,,,2136.106,1560.22,1988.285,,,
2022-06-25 22:49:21.801000+00:00,,,,,,,27.343,28.765,21.205
2022-06-25 23:04:34.549000+00:00,38.891,28.328,21.719,,,,,,
2022-06-25 23:04:38.237000+00:00,,,,2136.106,1559.708,1976.693,,,
2022-06-25 23:04:41.824000+00:00,,,,,,,27.159,28.562,20.792
2022-06-25 23:19:54.367000+00:00,38.877,28.328,21.81,,,,,,
2022-06-25 23:19:58.015000+00:00,,,,2131.879,1559.199,1969.223,,,
2022-06-25 23:20:01.647000+00:00,,,,,,,26.951,28.562,20.585
2022-06-25 23:35:14.583000+00:00,38.749,28.2,21.677,,,,,,
2022-06-25 23:35:18.221000+00:00,,,,2119.381,1561.948,1969.97,,,
2022-06-25 23:35:21.858000+00:00,,,,,,,26.747,28.435,20.378
2022-06-25 23:49:49.412000+00:00,38.641,28.039,21.571,,,,,,
2022-06-25 23:49:53.100000+00:00,,,,2107.153,1565.788,1955.683,,,
2022-06-25 23:49:56.692000+00:00,,,,,,,26.328,28.359,20.095
2022-06-26 00:04:25.666000+00:00,38.473,27.893,21.518,,,,,,
2022-06-26 00:04:29.262000+00:00,,,,2095.194,1569.658,1941.385,,,
2022-06-26 00:04:32.946000+00:00,,,,,,,26.276,28.155,19.914
2022-06-26 00:19:38.630000+00:00,38.345,27.738,21.471,,,,,,
2022-06-26 00:19:42.276000+00:00,,,,2083.49,1572.796,1943.773,,,
2022-06-26 00:19:45.972000+00:00,,,,,,,26.065,28.155,19.707
2022-06-26 00:34:13.651000+00:00,38.251,27.648,21.423,,,,,,
2022-06-26 00:34:17.292000+00:00,,,,2075.828,1575.454,1945.815,,,
2022-06-26 00:34:20.934000+00:00,,,,,,,25.83,27.952,19.574
2022-06-26 00:49:09.677000+00:00,38.191,27.562,21.402,,,,,,
2022-06-26 00:49:13.361000+00:00,,,,2064.541,1577.363,1931.273,,,
2022-06-26 00:49:17.014000+00:00,,,,,,,25.627,27.875,19.388
2022-06-26 01:03:59.685000+00:00,38.111,27.462,21.402,,,,,,
2022-06-26 01:04:03.385000+00:00,,,,2060.835,1579.224,1927.477,,,
2022-06-26 01:04:06.962000+00:00,,,,,,,25.539,27.748,19.358
2022-06-26 01:18:41.572000+00:00,38.057,27.39,21.355,,,,,,
2022-06-26 01:18:45.152000+00:00,,,,2049.868,1580.518,1929.175,,,
2022-06-26 01:18:48.792000+00:00,,,,,,,25.33,27.697,19.161
2022-06-26 01:33:53.724000+00:00,38.004,27.318,21.345,,,,,,
2022-06-26 01:33:57.361000+00:00,,,,2042.688,1581.613,1921.893,,,
2022-06-26 01:34:01.011000+00:00,,,,,,,25.098,27.545,18.959
2022-06-26 01:49:13.598000+00:00,37.977,27.277,21.339,,,,,,
2022-06-26 01:49:17.195000+00:00,,,,2039.138,1581.618,1916.051,,,
2022-06-26 01:49:20.881000+00:00,,,,,,,24.911,27.367,18.799
2022-06-26 02:03:54.826000+00:00,37.89,27.187,21.292,,,,,,
2022-06-26 02:03:58.403000+00:00,,,,2028.633,1583.036,1912.96,,,
2022-06-26 02:04:02.110000+00:00,,,,,,,24.743,27.341,18.605
2022-06-26 02:19:18.591000+00:00,37.791,27.142,21.266,,,,,,
2022-06-26 02:19:22.292000+00:00,,,,2025.183,1584.265,1900.637,,,
2022-06-26 02:19:25.876000+00:00,,,,,,,24.743,27.214,18.335
2022-06-26 02:34:35.848000+00:00,37.751,27.071,21.193,,,,,,
2022-06-26 02:34:39.427000+00:00,,,,2018.355,1585.119,1907.208,,,
2022-06-26 02:34:43.072000+00:00,,,,,,,24.448,27.138,18.373
2022-06-26 02:49:23.857000+00:00,37.678,27.013,21.188,,,,,,
2022-06-26 02:49:27.455000+00:00,,,,2011.62,1585.608,1897.581,,,
2022-06-26 02:49:31.089000+00:00,,,,,,,24.292,27.005,18.192
2022-06-26 03:04:29.657000+00:00,37.598,26.959,21.146,,,,,,
2022-06-26 03:04:33.292000+00:00,,,,2001.702,1586.8,1911.941,,,
2022-06-26 03:04:36.931000+00:00,,,,,,,24.298,26.935,18.128
2022-06-26 03:19:27.904000+00:00,37.545,26.888,21.13,,,,,,
2022-06-26 03:19:31.502000+00:00,,,,1991.989,1587.788,1890.449,,,
2022-06-26 03:19:35.188000+00:00,,,,,,,24.201,26.884,18.033
2022-06-26 03:34:24.700000+00:00,37.532,26.865,21.12,,,,,,
2022-06-26 03:34:28.341000+00:00,,,,1988.8,1587.918,1902.018,,,
2022-06-26 03:34:32.028000+00:00,,,,,,,23.994,26.731,18.012
2022-06-26 03:49:03.980000+00:00,37.426,26.803,21.099,,,,,,
2022-06-26 03:49:07.597000+00:00,,,,1985.629,1589.251,1889.577,,,
2022-06-26 03:49:11.181000+00:00,,,,,,,23.902,26.706,17.943
2022-06-26 04:03:55.741000+00:00,37.386,26.776,21.073,,,,,,
2022-06-26 04:03:59.382000+00:00,,,,1982.484,1589.027,1890.617,,,
2022-06-26 04:04:03.020000+00:00,,,,,,,23.814,26.553,17.943
2022-06-26 04:19:00.940000+00:00,37.353,26.714,21.073,,,,,,
2022-06-26 04:19:04.579000+00:00,,,,1976.255,1589.8,1897.288,,,
2022-06-26 04:19:08.216000+00:00,,,,,,,23.492,26.528,18.128
2022-06-26 04:33:40.761000+00:00,37.307,26.67,21.047,,,,,,
2022-06-26 04:33:44.399000+00:00,,,,1973.173,1589.77,1886.979,,,
2022-06-26 04:33:48.050000+00:00,,,,,,,23.532,26.324,18.171
2022-06-26 04:48:38.018000+00:00,37.28,26.647,21.047,,,,,,
2022-06-26 04:48:41.676000+00:00,,,,1970.113,1590.898,1884.06,,,
2022-06-26 04:48:45.301000+00:00,,,,,,,23.532,26.324,18.433
2022-06-26 05:03:28.985000+00:00,37.228,26.616,20.995,,,,,,
2022-06-26 05:03:32.670000+00:00,,,,1967.077,1592.087,1899.792,,,
2022-06-26 05:03:36.315000+00:00,,,,,,,23.374,26.237,18.933
2022-06-26 05:18:45.855000+00:00,37.208,26.581,20.995,,,,,,
2022-06-26 05:18:49.449000+00:00,,,,1964.058,1591.81,1892.328,,,
2022-06-26 05:18:53.133000+00:00,,,,,,,23.114,26.121,19.363
2022-06-26 05:33:36.133000+00:00,37.182,26.528,20.948,,,,,,
2022-06-26 05:33:39.722000+00:00,,,,1955.137,1592.202,1912.605,,,
2022-06-26 05:33:39.774000+00:00,,,,1955.137,1592.202,1912.605,,,
2022-06-26 05:33:43.421000+00:00,,,,,,,23.186,26.095,19.754
2022-06-26 05:33:43.422000+00:00,,,,,,,23.186,26.095,19.754
2022-06-26 05:48:22.050000+00:00,37.129,26.514,20.922,,,,,,
2022-06-26 05:48:25.747000+00:00,,,,1952.203,1591.62,1923.093,,,
2022-06-26 05:48:29.326000+00:00,,,,,,,23.12,25.943,20.172
2022-06-26 05:48:29.379000+00:00,,,,,,,23.12,25.943,20.172
2022-06-26 06:03:43.938000+00:00,37.057,26.475,20.906,,,,,,
2022-06-26 06:03:47.521000+00:00,,,,1952.203,1592.584,1931.38,,,
2022-06-26 06:03:51.209000+00:00,,,,,,,23.161,25.912,20.404
2022-06-26 06:18:22.950000+00:00,37.03,26.43,20.86,,,,,,
2022-06-26 06:18:26.534000+00:00,,,,1949.289,1593.043,1942.046,,,
2022-06-26 06:18:26.597000+00:00,,,,1949.289,1593.043,1942.046,,,
2022-06-26 06:18:30.227000+00:00,,,,,,,23.161,25.867,20.792
2022-06-26 06:18:30.229000+00:00,,,,,,,23.161,25.867,20.792
2022-06-26 06:33:03.109000+00:00,36.991,26.422,20.844,,,,,,
2022-06-26 06:33:03.167000+00:00,36.991,26.422,20.844,,,,,,
2022-06-26 06:33:06.742000+00:00,,,,1946.396,1592.957,1931.972,,,
2022-06-26 06:33:06.807000+00:00,,,,1946.396,1592.957,1931.972,,,
2022-06-26 06:33:10.438000+00:00,,,,,,,23.09,25.714,21.23
2022-06-26 06:48:14.926000+00:00,36.951,26.369,20.756,,,,,,
2022-06-26 06:48:18.639000+00:00,,,,1946.396,1594.241,1954.319,,,
2022-06-26 06:48:22.216000+00:00,,,,,,,23.145,25.734,22.108
2022-06-26 06:48:22.261000+00:00,,,,,,,23.145,25.734,22.108
2022-06-26 07:03:19.148000+00:00,36.951,26.338,20.772,,,,,,
2022-06-26 07:03:22.786000+00:00,,,,1943.524,1595.238,1972.166,,,
2022-06-26 07:03:22.843000+00:00,,,,1943.524,1595.238,1972.166,,,
2022-06-26 07:03:26.492000+00:00,,,,,,,22.988,25.601,22.857
2022-06-26 07:18:45.169000+00:00,36.912,26.307,20.561,,,,,,
2022-06-26 07:18:48.801000+00:00,,,,1946.396,1594.099,2010.728,,,
2022-06-26 07:18:48.859000+00:00,,,,1946.396,1594.099,2010.728,,,
2022-06-26 07:18:52.444000+00:00,,,,,,,23.111,25.511,24.695
2022-06-26 07:33:41.238000+00:00,36.873,26.281,20.428,,,,,,
2022-06-26 07:33:44.828000+00:00,,,,1946.396,1596.464,2036.516,,,
2022-06-26 07:33:44.878000+00:00,,,,1946.396,1596.464,2036.516,,,
2022-06-26 07:33:48.529000+00:00,,,,,,,23.171,25.485,26.27
2022-06-26 07:48:32.071000+00:00,36.873,26.259,20.32,,,,,,
2022-06-26 07:48:35.645000+00:00,,,,1946.396,1596.525,2076.221,,,
2022-06-26 07:48:39.285000+00:00,,,,,,,23.349,25.505,27.55
2022-06-26 07:48:39.337000+00:00,,,,,,,23.349,25.505,27.55
2022-06-26 08:03:13.032000+00:00,36.801,26.228,20.067,,,,,,
2022-06-26 08:03:16.678000+00:00,,,,1946.396,1596.307,2118.974,,,
2022-06-26 08:03:20.311000+00:00,,,,,,,23.527,25.333,28.506
2022-06-26 08:03:20.361000+00:00,,,,,,,23.527,25.333,28.506
2022-06-26 08:17:54.056000+00:00,36.794,26.206,19.85,,,,,,
2022-06-26 08:17:57.697000+00:00,,,,1949.289,1597.24,2160.4,,,
2022-06-26 08:18:01.386000+00:00,,,,,,,23.719,25.327,29.308
2022-06-26 08:32:59.319000+00:00,36.768,26.171,19.54,,,,,,
2022-06-26 08:32:59.320000+00:00,36.768,26.171,19.54,,,,,,
2022-06-26 08:33:02.903000+00:00,,,,1949.289,1596.581,2184.975,,,
2022-06-26 08:33:06.585000+00:00,,,,,,,23.981,25.307,29.928
2022-06-26 08:48:10.276000+00:00,36.716,26.149,19.267,,,,,,
2022-06-26 08:48:13.920000+00:00,,,,1955.137,1598.275,2230.217,,,
2022-06-26 08:48:17.554000+00:00,,,,,,,24.255,25.307,30.548
2022-06-26 09:02:41.112000+00:00,36.696,26.114,18.977,,,,,,
2022-06-26 09:02:44.755000+00:00,,,,1955.137,1599.259,2267.781,,,
2022-06-26 09:02:48.391000+00:00,,,,,,,24.514,25.327,31.356
2022-06-26 09:17:37.140000+00:00,36.65,26.087,18.617,,,,,,
2022-06-26 09:17:40.780000+00:00,,,,1961.064,1599.362,2322.66,,,
2022-06-26 09:17:44.414000+00:00,,,,,,,24.823,25.327,32.202
2022-06-26 09:32:35.976000+00:00,36.598,26.079,18.294,,,,,,
2022-06-26 09:32:39.619000+00:00,,,,1967.077,1599.791,2350.179,,,
2022-06-26 09:32:43.254000+00:00,,,,,,,25.028,25.307,32.803
2022-06-26 09:47:34.227000+00:00,36.559,26.052,17.89,,,,,,
2022-06-26 09:47:37.824000+00:00,,,,1970.113,1600.218,2410.984,,,
2022-06-26 09:47:41.455000+00:00,,,,,,,25.484,25.307,33.282
2022-06-26 10:02:59.390000+00:00,36.559,26.044,17.5,,,,,,
2022-06-26 10:03:03.076000+00:00,,,,1973.173,1600.544,2453.781,,,
2022-06-26 10:03:06.655000+00:00,,,,,,,25.656,25.387,34.006
2022-06-26 10:17:39.264000+00:00,36.487,26.026,17.102,,,,,,
2022-06-26 10:17:42.867000+00:00,,,,1979.359,1600.643,2495.336,,,
2022-06-26 10:17:46.546000+00:00,,,,,,,26.069,25.307,34.344
2022-06-26 10:32:44.424000+00:00,36.468,26.013,16.768,,,,,,
2022-06-26 10:32:48.084000+00:00,,,,1985.629,1600.74,2543.58,,,
2022-06-26 10:32:51.710000+00:00,,,,,,,26.456,25.327,34.758
2022-06-26 10:32:55.339000+00:00,,,,,,,26.456,25.327,34.758
2022-06-26 10:47:54.455000+00:00,36.461,25.974,16.398,,,,,,
2022-06-26 10:47:58.093000+00:00,,,,1988.8,1602.433,2591.027,,,
2022-06-26 10:48:01.775000+00:00,,,,,,,26.769,25.429,35.567
2022-06-26 11:02:37.282000+00:00,36.396,25.947,16.09,,,,,,
2022-06-26 11:02:40.925000+00:00,,,,1995.204,1602.69,2638.3,,,
2022-06-26 11:02:44.563000+00:00,,,,,,,27.119,25.511,36.24
2022-06-26 11:17:21.123000+00:00,36.338,25.939,15.821,,,,,,
2022-06-26 11:17:24.771000+00:00,,,,2001.702,1602.852,2675.633,,,
2022-06-26 11:17:28.450000+00:00,,,,,,,27.395,25.53,36.99
2022-06-26 11:32:23.581000+00:00,36.292,25.917,15.516,,,,,,
2022-06-26 11:32:27.158000+00:00,,,,2008.292,1602.875,2719.418,,,
2022-06-26 11:32:27.207000+00:00,,,,2008.292,1602.875,2719.418,,,
2022-06-26 11:32:30.784000+00:00,,,,,,,27.788,25.689,37.43
2022-06-26 11:32:30.849000+00:00,,,,,,,27.788,25.689,37.43
2022-06-26 11:47:19.595000+00:00,36.286,25.882,15.278,,,,,,
2022-06-26 11:47:19.597000+00:00,36.286,25.882,15.278,,,,,,
2022-06-26 11:47:23.179000+00:00,,,,2011.62,1604.171,2753.547,,,
2022-06-26 11:47:23.236000+00:00,,,,2011.62,1604.171,2753.547,,,
2022-06-26 11:47:26.811000+00:00,,,,,,,28.042,25.714,37.87
2022-06-26 11:47:26.872000+00:00,,,,,,,28.042,25.714,37.87
2022-06-26 12:02:30.556000+00:00,36.286,25.869,15.047,,,,,,
2022-06-26 12:02:30.613000+00:00,36.286,25.869,15.047,,,,,,
2022-06-26 12:02:34.196000+00:00,,,,2018.355,1604.98,2791.475,,,
2022-06-26 12:02:34.252000+00:00,,,,2018.355,1604.98,2791.475,,,
2022-06-26 12:02:37.843000+00:00,,,,,,,28.368,25.785,38.44
2022-06-26 12:02:37.894000+00:00,,,,,,,28.368,25.785,38.44
2022-06-26 12:17:09.592000+00:00,36.234,25.825,14.805,,,,,,
2022-06-26 12:17:09.643000+00:00,36.234,25.825,14.805,,,,,,
2022-06-26 12:17:13.230000+00:00,,,,2021.756,1605.952,2823.289,,,
2022-06-26 12:17:13.292000+00:00,,,,2021.756,1605.952,2823.289,,,
2022-06-26 12:17:16.866000+00:00,,,,,,,28.721,25.937,38.879
2022-06-26 12:32:07.609000+00:00,36.201,25.812,14.578,,,,,,
2022-06-26 12:32:07.673000+00:00,36.201,25.812,14.578,,,,,,
2022-06-26 12:32:11.310000+00:00,,,,2028.633,1605.715,2855.009,,,
2022-06-26 12:32:11.312000+00:00,,,,2028.633,1605.715,2855.009,,,
2022-06-26 12:32:14.891000+00:00,,,,,,,28.995,25.963,39.294
2022-06-26 12:32:14.943000+00:00,,,,,,,28.995,25.963,39.294
2022-06-26 12:47:01.629000+00:00,36.162,25.795,14.378,,,,,,
2022-06-26 12:47:05.334000+00:00,,,,2028.633,1607.409,2885.375,,,
2022-06-26 12:47:08.974000+00:00,,,,,,,29.328,26.16,39.501
2022-06-26 13:02:16.461000+00:00,36.117,25.795,14.267,,,,,,
2022-06-26 13:02:16.511000+00:00,36.117,25.795,14.267,,,,,,
2022-06-26 13:02:20.105000+00:00,,,,2039.138,1607.895,2895.832,,,
2022-06-26 13:02:23.736000+00:00,,,,,,,29.608,26.141,39.294
2022-06-26 13:02:23.802000+00:00,,,,,,,29.608,26.141,39.294
2022-06-26 13:17:03.677000+00:00,36.059,25.76,14.106,,,,,,
2022-06-26 13:17:07.314000+00:00,,,,2039.138,1609.839,2916.618,,,
2022-06-26 13:17:10.960000+00:00,,,,,,,29.903,26.364,39.837
2022-06-26 13:32:08.708000+00:00,36.046,25.747,13.951,,,,,,
2022-06-26 13:32:12.347000+00:00,,,,2042.688,1609.838,2914.615,,,
2022-06-26 13:32:12.391000+00:00,,,,2042.688,1609.838,2914.615,,,
2022-06-26 13:32:15.975000+00:00,,,,,,,30.148,26.477,39.656
2022-06-26 13:32:16.028000+00:00,,,,,,,30.148,26.477,39.656
2022-06-26 13:47:21.772000+00:00,36.033,25.73,13.821,,,,,,
2022-06-26 13:47:25.365000+00:00,,,,2049.868,1609.433,2921.343,,,
2022-06-26 13:47:25.418000+00:00,,,,2049.868,1609.433,2921.343,,,
2022-06-26 13:47:29+00:00,,,,,,,30.258,26.528,38.905
2022-06-26 13:47:29.062000+00:00,,,,,,,30.258,26.528,38.905
2022-06-26 14:02:04.604000+00:00,36.02,25.704,13.833,,,,,,
2022-06-26 14:02:04.605000+00:00,36.02,25.704,13.833,,,,,,
2022-06-26 14:02:08.189000+00:00,,,,2049.868,1611.38,2900.765,,,
2022-06-26 14:02:11.838000+00:00,,,,,,,30.643,26.731,38.258
2022-06-26 14:02:11.866000+00:00,,,,,,,30.643,26.731,38.258
2022-06-26 14:17:17.770000+00:00,35.968,25.708,13.74,,,,,,
2022-06-26 14:17:17.826000+00:00,35.968,25.708,13.74,,,,,,
2022-06-26 14:17:21.405000+00:00,,,,2057.152,1612.439,2877.303,,,
2022-06-26 14:17:25.049000+00:00,,,,,,,30.702,26.833,38.31
2022-06-26 14:17:25.101000+00:00,,,,,,,30.702,26.833,38.31
2022-06-26 14:32:29.591000+00:00,35.923,25.673,13.667,,,,,,
2022-06-26 14:32:33.233000+00:00,,,,2053.498,1613.089,2888.844,,,
2022-06-26 14:32:36.871000+00:00,,,,,,,30.935,26.935,37.844
2022-06-26 14:32:36.932000+00:00,,,,,,,30.935,26.935,37.844
2022-06-26 14:47:14.663000+00:00,35.891,25.66,13.647,,,,,,
2022-06-26 14:47:18.256000+00:00,,,,2060.835,1613.826,2867.833,,,
2022-06-26 14:47:18.313000+00:00,,,,2060.835,1613.826,2867.833,,,
2022-06-26 14:47:21.890000+00:00,,,,,,,31.164,27.062,37.223
2022-06-26 15:02:40.638000+00:00,35.872,25.652,13.619,,,,,,
2022-06-26 15:02:40.680000+00:00,35.872,25.652,13.619,,,,,,
2022-06-26 15:02:44.267000+00:00,,,,2068.277,1615.469,2851.784,,,
2022-06-26 15:02:44.324000+00:00,,,,2068.277,1615.469,2851.784,,,
2022-06-26 15:02:47.913000+00:00,,,,,,,31.167,27.158,36.602
2022-06-26 15:17:32.650000+00:00,35.878,25.621,13.623,,,,,,
2022-06-26 15:17:36.302000+00:00,,,,2064.541,1615.869,2815.411,,,
2022-06-26 15:17:36.352000+00:00,,,,2064.541,1615.869,2815.411,,,
2022-06-26 15:17:39.933000+00:00,,,,,,,31.224,27.316,35.852
2022-06-26 15:17:39.983000+00:00,,,,,,,31.224,27.316,35.852
2022-06-26 15:32:24.722000+00:00,35.807,25.634,13.647,,,,,,
2022-06-26 15:32:24.724000+00:00,35.807,25.634,13.647,,,,,,
2022-06-26 15:32:28.381000+00:00,,,,2072.042,1616.866,2769.778,,,
2022-06-26 15:32:31.951000+00:00,,,,,,,31.422,27.341,35.179
2022-06-26 15:32:32.008000+00:00,,,,,,,31.422,27.341,35.179
2022-06-26 15:47:20.887000+00:00,35.794,25.599,13.579,,,,,,
2022-06-26 15:47:24.523000+00:00,,,,2072.042,1617.939,2819.254,,,
2022-06-26 15:47:28.155000+00:00,,,,,,,31.257,27.494,34.946
2022-06-26 15:47:28.215000+00:00,,,,,,,31.257,27.494,34.946
2022-06-26 16:02:24.787000+00:00,35.846,25.617,13.631,,,,,,
2022-06-26 16:02:24.788000+00:00,35.846,25.617,13.631,,,,,,
2022-06-26 16:02:28.361000+00:00,,,,2079.647,1619.18,2782.974,,,
2022-06-26 16:02:28.420000+00:00,,,,2079.647,1619.18,2782.974,,,
2022-06-26 16:02:31.992000+00:00,,,,,,,31.305,27.596,34.201
2022-06-26 16:17:18.730000+00:00,36.162,25.617,13.768,,,,,,
2022-06-26 16:17:22.428000+00:00,,,,2095.194,1619.696,2766.273,,,
2022-06-26 16:17:26.016000+00:00,,,,,,,31.328,27.748,33.625
2022-06-26 16:32:21.995000+00:00,36.86,25.795,14.283,,,,,,
2022-06-26 16:32:21.997000+00:00,36.86,25.795,14.283,,,,,,
2022-06-26 16:32:25.576000+00:00,,,,2127.682,1615.837,2764.062,,,
2022-06-26 16:32:25.642000+00:00,,,,2127.682,1615.837,2764.062,,,
2022-06-26 16:32:29.272000+00:00,,,,,,,31.297,27.799,32.552
2022-06-26 16:32:29.275000+00:00,,,,,,,31.297,27.799,32.552
2022-06-26 16:47:10.841000+00:00,37.432,26.263,14.902,,,,,,
2022-06-26 16:47:10.844000+00:00,37.432,26.263,14.902,,,,,,
2022-06-26 16:47:14.412000+00:00,,,,2148.973,1602.571,2715.042,,,
2022-06-26 16:47:14.460000+00:00,,,,2148.973,1602.571,2715.042,,,
2022-06-26 16:47:18.050000+00:00,,,,,,,31.193,27.952,31.711
2022-06-26 16:47:18.113000+00:00,,,,,,,31.193,27.952,31.711
2022-06-26 17:02:19.981000+00:00,37.791,26.892,15.611,,,,,,
2022-06-26 17:02:20.042000+00:00,37.791,26.892,15.611,,,,,,
2022-06-26 17:02:23.622000+00:00,,,,2171.058,1585.116,2691.649,,,
2022-06-26 17:02:23.678000+00:00,,,,2171.058,1585.116,2691.649,,,
2022-06-26 17:02:27.263000+00:00,,,,,,,31.143,27.932,30.942
2022-06-26 17:02:27.323000+00:00,,,,,,,31.143,27.932,30.942
2022-06-26 17:17:46.002000+00:00,38.077,27.327,16.371,,,,,,
2022-06-26 17:17:46.063000+00:00,38.077,27.327,16.371,,,,,,
2022-06-26 17:17:49.685000+00:00,,,,2184.708,1574.912,2616.039,,,
2022-06-26 17:17:49.694000+00:00,,,,2184.708,1574.912,2616.039,,,
2022-06-26 17:17:53.275000+00:00,,,,,,,31.083,28.053,30.089
2022-06-26 17:32:33.883000+00:00,38.131,27.548,16.932,,,,,,
