timestamp,soil-bulk-ec0-uS/cm,soil-moisture0-%,soil-temperature0-C
2022-05-21 03:13:25.118000+00:00,82.0,11.57,17.8
2022-05-21 03:18:20.922000+00:00,82.0,11.58,17.7
2022-05-21 03:23:30.929000+00:00,83.0,11.58,17.6
2022-05-21 03:28:52.924000+00:00,81.0,11.58,17.6
2022-05-21 03:33:35.921000+00:00,82.0,11.58,17.5
2022-05-21 03:38:45.153000+00:00,82.0,11.58,17.5
2022-05-21 03:44:03.118000+00:00,82.0,11.58,17.4
2022-05-21 03:49:13.122000+00:00,82.0,11.58,17.4
2022-05-21 03:54:16.929000+00:00,82.0,11.58,17.4
2022-05-21 03:58:57.116000+00:00,83.0,11.57,17.3
2022-05-21 04:04:07.943000+00:00,83.0,11.58,17.2
2022-05-21 04:08:58.122000+00:00,82.0,11.58,17.2
2022-05-21 04:14:18.940000+00:00,83.0,11.58,17.2
2022-05-21 04:19:11.934000+00:00,81.0,11.57,17.1
2022-05-21 04:24:33.137000+00:00,82.0,11.58,17.1
2022-05-21 04:29:28.940000+00:00,82.0,11.58,17.0
2022-05-21 04:34:16.152000+00:00,81.0,11.58,17.0
2022-05-21 04:39:07.946000+00:00,82.0,11.58,17.0
2022-05-21 04:44:09.130000+00:00,81.0,11.58,16.9
2022-05-21 04:49:22.954000+00:00,82.0,11.58,16.9
2022-05-21 04:54:32.952000+00:00,82.0,11.58,16.9
2022-05-21 04:59:55.943000+00:00,82.0,11.58,16.8
2022-05-21 05:05:04.127000+00:00,83.0,11.6,16.8
2022-05-21 05:10:23.135000+00:00,81.0,11.59,16.7
2022-05-21 05:15:33.951000+00:00,82.0,11.58,16.7
2022-05-21 05:20:05.947000+00:00,82.0,11.58,16.7
2022-05-21 05:25:31.949000+00:00,81.0,11.59,16.6
2022-05-21 05:30:12.955000+00:00,83.0,11.6,16.7
2022-05-21 05:34:53.133000+00:00,82.0,11.59,16.6
2022-05-21 05:39:42.130000+00:00,81.0,11.6,16.7
2022-05-21 05:44:48.131000+00:00,83.0,11.6,16.6
2022-05-21 05:49:35.136000+00:00,81.0,11.6,16.6
2022-05-21 05:54:10.601000+00:00,83.0,11.59,16.6
2022-05-21 05:58:45.136000+00:00,82.0,11.61,16.7
2022-05-21 06:03:27.125000+00:00,82.0,11.58,16.7
2022-05-21 06:08:08.948000+00:00,82.0,11.59,16.7
2022-05-21 06:13:22.937000+00:00,82.0,11.58,16.8
2022-05-21 06:18:30.144000+00:00,82.0,11.58,16.8
2022-05-21 06:23:26.911000+00:00,82.0,11.63,16.8
2022-05-21 06:28:37.937000+00:00,83.0,11.6,16.8
2022-05-21 06:33:48.939000+00:00,83.0,11.6,16.9
2022-05-21 06:39:18.122000+00:00,82.0,11.6,16.9
2022-05-21 06:44:09.127000+00:00,83.0,11.58,17.0
2022-05-21 06:49:00.126000+00:00,83.0,11.58,17.0
2022-05-21 06:54:04.930000+00:00,83.0,11.59,17.1
2022-05-21 06:59:07.938000+00:00,83.0,11.59,17.2
2022-05-21 07:04:14.122000+00:00,81.0,11.57,17.2
2022-05-21 07:09:34.930000+00:00,83.0,11.58,17.4
2022-05-21 07:14:57.120000+00:00,82.0,11.58,17.4
2022-05-21 07:20:11.120000+00:00,82.0,11.58,17.5
2022-05-21 07:24:50.126000+00:00,81.0,11.58,17.6
2022-05-21 07:30:06.124000+00:00,82.0,11.57,17.7
2022-05-21 07:34:45.925000+00:00,83.0,11.58,17.8
2022-05-21 07:39:36.930000+00:00,82.0,11.58,17.8
2022-05-21 07:44:48.121000+00:00,83.0,11.58,17.9
2022-05-21 07:49:59.121000+00:00,83.0,11.57,18.0
2022-05-21 07:55:01.933000+00:00,83.0,11.56,18.2
2022-05-21 07:59:57.927000+00:00,82.0,11.56,18.2
2022-05-21 08:05:10.929000+00:00,83.0,11.58,18.4
2022-05-21 08:10:26.104000+00:00,83.0,11.57,18.5
2022-05-21 08:15:52.107000+00:00,84.0,11.57,18.5
2022-05-21 08:21:01.923000+00:00,83.0,11.57,18.7
2022-05-21 08:26:32.103000+00:00,83.0,11.57,18.8
2022-05-21 08:31:49.105000+00:00,84.0,11.58,19.0
2022-05-21 08:36:38.921000+00:00,83.0,11.57,19.0
2022-05-21 08:41:33.922000+00:00,82.0,11.56,19.2
2022-05-21 08:46:46.920000+00:00,81.0,11.56,19.3
2022-05-21 08:51:54.103000+00:00,82.0,11.57,19.4
2022-05-21 08:57:23.106000+00:00,83.0,11.56,19.6
2022-05-21 09:02:46.913000+00:00,83.0,11.56,19.7
2022-05-21 09:07:38.103000+00:00,84.0,11.56,19.8
2022-05-21 09:12:29.912000+00:00,82.0,11.56,20.0
2022-05-21 09:17:16.907000+00:00,84.0,11.56,20.1
2022-05-21 09:22:21.910000+00:00,84.0,11.55,20.2
2022-05-21 09:27:20.918000+00:00,83.0,11.57,20.3
2022-05-21 09:32:09.112000+00:00,82.0,11.55,20.5
2022-05-21 09:37:18.912000+00:00,83.0,11.55,20.6
2022-05-21 09:42:29.908000+00:00,84.0,11.55,20.7
2022-05-21 09:47:35.099000+00:00,83.0,11.55,20.9
2022-05-21 09:52:55.912000+00:00,84.0,11.55,21.0
2022-05-21 09:57:48.909000+00:00,83.0,11.54,21.1
2022-05-21 10:02:20.110000+00:00,85.0,11.56,21.3
2022-05-21 10:07:41.908000+00:00,83.0,11.55,21.4
2022-05-21 10:12:47.101000+00:00,82.0,11.55,21.6
2022-05-21 10:17:26.911000+00:00,85.0,11.55,21.7
2022-05-21 10:22:17.097000+00:00,84.0,11.56,21.8
2022-05-21 10:27:18.090000+00:00,85.0,11.56,21.9
2022-05-21 10:31:58.091000+00:00,84.0,11.55,22.1
2022-05-21 10:37:00.098000+00:00,83.0,11.54,22.2
2022-05-21 10:41:30.913000+00:00,84.0,11.55,22.3
2022-05-21 10:46:55.102000+00:00,82.0,11.54,22.5
2022-05-21 10:52:08.104000+00:00,83.0,11.55,22.6
2022-05-21 10:57:20.913000+00:00,83.0,11.54,22.8
2022-05-21 11:02:34.097000+00:00,83.0,11.55,22.9
2022-05-21 11:12:46.915000+00:00,84.0,11.55,23.2
2022-05-21 11:17:36.917000+00:00,83.0,11.54,23.3
2022-05-21 11:22:56.111000+00:00,83.0,11.56,23.4
2022-05-21 11:28:09.108000+00:00,84.0,11.54,23.5
2022-05-21 11:33:29.104000+00:00,83.0,11.54,23.7
2022-05-21 11:38:20.918000+00:00,83.0,11.52,23.8
2022-05-21 11:43:49.910000+00:00,84.0,11.53,24.0
2022-05-21 11:49:02.118000+00:00,84.0,11.54,24.1
2022-05-21 11:53:43.109000+00:00,85.0,11.53,24.1
2022-05-21 11:58:45.103000+00:00,83.0,11.51,24.3
2022-05-21 12:04:06.914000+00:00,84.0,11.53,24.4
2022-05-21 12:09:12.110000+00:00,84.0,11.53,24.6
2022-05-21 12:14:20.110000+00:00,84.0,11.53,24.7
2022-05-21 12:19:12.116000+00:00,83.0,11.54,24.8
2022-05-21 12:24:09.918000+00:00,83.0,11.52,24.9
2022-05-21 12:29:19.911000+00:00,82.0,11.52,25.0
2022-05-21 12:34:22.917000+00:00,83.0,11.51,25.1
2022-05-21 12:39:27.912000+00:00,85.0,11.52,25.2
2022-05-21 12:44:20.093000+00:00,85.0,11.51,25.3
2022-05-21 12:49:23.095000+00:00,83.0,11.52,25.4
2022-05-21 12:59:20.099000+00:00,84.0,11.51,25.6
2022-05-21 13:04:25.909000+00:00,84.0,11.51,25.7
2022-05-21 13:09:22.094000+00:00,85.0,11.5,25.8
2022-05-21 13:14:12.092000+00:00,84.0,11.52,25.9
2022-05-21 13:19:12.100000+00:00,85.0,11.5,26.0
2022-05-21 13:24:20.904000+00:00,84.0,11.51,26.0
2022-05-21 13:29:24.909000+00:00,85.0,11.5,26.1
2022-05-21 13:34:17.906000+00:00,84.0,11.5,26.2
2022-05-21 13:39:15.905000+00:00,82.0,11.51,26.3
2022-05-21 13:43:55.102000+00:00,85.0,11.5,26.4
2022-05-21 13:48:50.906000+00:00,85.0,11.5,26.5
2022-05-21 13:54:11.912000+00:00,84.0,11.49,26.5
2022-05-21 13:59:17.105000+00:00,84.0,11.5,26.5
2022-05-21 14:04:41.904000+00:00,84.0,11.49,26.7
2022-05-21 14:09:52.096000+00:00,85.0,11.49,26.7
2022-05-21 14:15:01.911000+00:00,85.0,11.49,26.8
2022-05-21 14:20:25.901000+00:00,86.0,11.5,26.8
2022-05-21 14:25:52.101000+00:00,85.0,11.48,26.9
2022-05-21 14:30:24.105000+00:00,85.0,11.48,26.9
2022-05-21 14:34:59.908000+00:00,86.0,11.49,26.9
2022-05-21 14:40:12.918000+00:00,85.0,11.49,27.0
2022-05-21 14:45:14.906000+00:00,85.0,11.5,27.1
2022-05-21 14:49:56.916000+00:00,85.0,11.49,27.1
2022-05-21 14:55:08.092000+00:00,85.0,11.47,27.1
2022-05-21 14:59:48.090000+00:00,85.0,11.49,27.1
2022-05-21 15:04:43.913000+00:00,86.0,11.48,27.2
2022-05-21 15:10:01.912000+00:00,85.0,11.49,27.2
2022-05-21 15:15:16.918000+00:00,85.0,11.48,27.2
2022-05-21 15:20:26.100000+00:00,86.0,11.47,27.2
2022-05-21 15:25:37.103000+00:00,85.0,11.48,27.3
2022-05-21 15:30:59.113000+00:00,85.0,11.48,27.2
2022-05-21 15:36:01.918000+00:00,85.0,11.47,27.2
2022-05-21 15:40:43.101000+00:00,86.0,11.47,27.2
2022-05-21 15:46:04.917000+00:00,85.0,11.46,27.2
2022-05-21 15:51:19.111000+00:00,85.0,11.49,27.2
2022-05-21 15:55:58.918000+00:00,84.0,11.48,27.3
2022-05-21 16:01:25.924000+00:00,86.0,11.48,27.2
2022-05-21 16:11:22.923000+00:00,85.0,11.46,27.2
2022-05-21 16:16:43.913000+00:00,84.0,11.48,27.2
2022-05-21 16:21:36.112000+00:00,85.0,11.46,27.1
2022-05-21 16:26:41.116000+00:00,86.0,11.48,27.1
2022-05-21 16:31:13.919000+00:00,86.0,11.47,27.1
2022-05-21 16:36:09.912000+00:00,84.0,11.46,27.1
2022-05-21 16:41:06.120000+00:00,85.0,11.46,27.0
2022-05-21 16:46:00.921000+00:00,86.0,11.48,27.0
2022-05-21 16:50:54.097000+00:00,84.0,11.46,27.0
2022-05-21 16:56:23.916000+00:00,85.0,11.46,26.9
2022-05-21 17:01:14.100000+00:00,85.0,11.46,26.9
2022-05-21 17:06:06.105000+00:00,84.0,11.46,26.9
2022-05-21 17:11:17.100000+00:00,84.0,11.47,26.8
2022-05-21 17:16:17.910000+00:00,85.0,11.46,26.8
2022-05-21 17:20:57.105000+00:00,85.0,11.47,26.7
2022-05-21 17:25:59.918000+00:00,84.0,11.47,26.7
2022-05-21 17:31:18.098000+00:00,84.0,11.45,26.6
2022-05-21 17:36:27.921000+00:00,85.0,11.47,26.6
2022-05-21 17:41:36.913000+00:00,83.0,11.47,26.5
2022-05-21 17:46:48.908000+00:00,84.0,11.46,26.5
2022-05-21 17:51:44.915000+00:00,85.0,11.46,26.4
2022-05-21 17:56:55.907000+00:00,85.0,11.47,26.4
2022-05-21 18:02:09.105000+00:00,85.0,11.46,26.3
2022-05-21 18:07:19.905000+00:00,84.0,11.47,26.2
2022-05-21 18:12:09.909000+00:00,84.0,11.48,26.1
2022-05-21 18:16:50.909000+00:00,85.0,11.47,26.1
2022-05-21 18:27:12.108000+00:00,84.0,11.47,25.9
2022-05-21 18:32:38.908000+00:00,83.0,11.47,25.9
2022-05-21 18:37:44.105000+00:00,84.0,11.45,25.8
2022-05-21 18:43:09.909000+00:00,83.0,11.46,25.7
2022-05-21 18:48:28.106000+00:00,84.0,11.47,25.6
2022-05-21 18:53:18.103000+00:00,83.0,11.48,25.6
2022-05-21 18:58:27.904000+00:00,84.0,11.48,25.5
2022-05-21 19:03:48.901000+00:00,84.0,11.47,25.4
2022-05-21 19:08:39.091000+00:00,84.0,11.48,25.3
2022-05-21 19:13:49.911000+00:00,84.0,11.48,25.2
2022-05-21 19:18:54.907000+00:00,83.0,11.47,25.2
2022-05-21 19:23:35.907000+00:00,84.0,11.48,25.1
2022-05-21 19:28:27.091000+00:00,83.0,11.46,25.1
2022-05-21 19:38:36.100000+00:00,84.0,11.46,24.9
2022-05-21 19:43:27.903000+00:00,83.0,11.47,24.8
2022-05-21 19:48:23.901000+00:00,84.0,11.48,24.7
2022-05-21 19:53:15.100000+00:00,84.0,11.48,24.7
2022-05-21 19:58:39.904000+00:00,84.0,11.47,24.6
2022-05-21 20:03:30.905000+00:00,83.0,11.48,24.5
2022-05-21 20:08:43.898000+00:00,84.0,11.48,24.4
2022-05-21 20:13:18.907000+00:00,84.0,11.48,24.4
2022-05-21 20:18:14.096000+00:00,84.0,11.48,24.3
2022-05-21 20:23:02.906000+00:00,84.0,11.46,24.2
2022-05-21 20:27:53.907000+00:00,84.0,11.48,24.1
2022-05-21 20:32:46.094000+00:00,84.0,11.48,24.1
2022-05-21 20:37:24.910000+00:00,84.0,11.48,24.0
2022-05-21 20:42:29.095000+00:00,84.0,11.48,23.9
2022-05-21 20:47:55.104000+00:00,84.0,11.5,23.8
2022-05-21 20:52:48.896000+00:00,84.0,11.51,23.8
2022-05-21 20:57:47.097000+00:00,84.0,11.47,23.7
2022-05-21 21:02:42.900000+00:00,84.0,11.49,23.6
2022-05-21 21:07:21.305000+00:00,84.0,11.49,23.5
2022-05-21 21:12:26.088000+00:00,83.0,11.49,23.5
2022-05-21 21:17:14.085000+00:00,83.0,11.48,23.4
2022-05-21 21:22:39.902000+00:00,83.0,11.48,23.3
2022-05-21 21:27:45.900000+00:00,83.0,11.49,23.2
2022-05-21 21:32:40.914000+00:00,84.0,11.5,23.1
2022-05-21 21:37:33.908000+00:00,84.0,11.49,23.1
2022-05-21 21:42:55.900000+00:00,83.0,11.48,23.0
2022-05-21 21:48:19.909000+00:00,84.0,11.48,22.9
2022-05-21 21:53:26.909000+00:00,84.0,11.48,22.8
2022-05-21 21:58:37.904000+00:00,83.0,11.48,22.8
2022-05-21 22:03:13.097000+00:00,84.0,11.47,22.7
2022-05-21 22:13:26.097000+00:00,84.0,11.48,22.6
2022-05-21 22:18:46.102000+00:00,83.0,11.47,22.5
2022-05-21 22:23:41.907000+00:00,83.0,11.48,22.5
2022-05-21 22:28:18.094000+00:00,84.0,11.47,22.4
2022-05-21 22:33:32.100000+00:00,85.0,11.49,22.3
2022-05-21 22:38:13.100000+00:00,84.0,11.48,22.3
2022-05-21 22:43:09.100000+00:00,83.0,11.48,22.2
2022-05-21 22:48:19.905000+00:00,84.0,11.5,22.1
2022-05-21 22:53:30.901000+00:00,83.0,11.49,22.1
2022-05-21 22:58:46.107000+00:00,84.0,11.49,22.0
2022-05-21 23:03:35.911000+00:00,83.0,11.48,22.0
2022-05-21 23:08:42.898000+00:00,84.0,11.47,21.9
2022-05-21 23:14:07.910000+00:00,83.0,11.49,21.8
2022-05-21 23:18:52.908000+00:00,83.0,11.49,21.8
2022-05-21 23:23:40.907000+00:00,83.0,11.48,21.8
2022-05-21 23:28:46.904000+00:00,83.0,11.48,21.7
2022-05-21 23:33:19.093000+00:00,83.0,11.49,21.6
2022-05-21 23:43:14.908000+00:00,83.0,11.48,21.5
2022-05-21 23:48:12.912000+00:00,84.0,11.49,21.5
2022-05-21 23:52:47.913000+00:00,82.0,11.49,21.4
2022-05-21 23:57:21.096000+00:00,83.0,11.49,21.4
2022-05-22 00:02:37.101000+00:00,84.0,11.49,21.3
2022-05-22 00:07:18.103000+00:00,83.0,11.48,21.3
2022-05-22 00:12:27.915000+00:00,84.0,11.49,21.2
2022-05-22 00:17:23.909000+00:00,83.0,11.48,21.1
2022-05-22 00:22:20.100000+00:00,83.0,11.48,21.1
2022-05-22 00:27:11.103000+00:00,84.0,11.49,21.0
2022-05-22 00:32:01.099000+00:00,81.0,11.49,21.0
2022-05-22 00:36:40.915000+00:00,83.0,11.49,21.0
2022-05-22 00:41:35.099000+00:00,83.0,11.48,20.9
2022-05-22 00:46:21.909000+00:00,82.0,11.5,20.9
2022-05-22 00:51:12.105000+00:00,83.0,11.5,20.8
2022-05-22 00:56:03.913000+00:00,83.0,11.5,20.8
2022-05-22 01:01:02.113000+00:00,83.0,11.5,20.7
2022-05-22 01:05:58.912000+00:00,82.0,11.5,20.6
2022-05-22 01:11:19.104000+00:00,82.0,11.5,20.6
2022-05-22 01:16:44.110000+00:00,82.0,11.5,20.6
2022-05-22 01:21:55.098000+00:00,82.0,11.5,20.5
2022-05-22 01:26:42.922000+00:00,81.0,11.49,20.5
2022-05-22 01:31:54.911000+00:00,83.0,11.5,20.4
2022-05-22 01:37:06.102000+00:00,84.0,11.49,20.4
2022-05-22 01:42:15.919000+00:00,82.0,11.49,20.3
2022-05-22 01:47:28.100000+00:00,83.0,11.49,20.3
2022-05-22 01:52:38.921000+00:00,83.0,11.5,20.2
2022-05-22 01:57:50.920000+00:00,82.0,11.5,20.2
2022-05-22 02:02:33.922000+00:00,83.0,11.49,20.2
2022-05-22 02:07:44.101000+00:00,82.0,11.5,20.1
2022-05-22 02:12:32.115000+00:00,82.0,11.54,20.1
2022-05-22 02:17:26.923000+00:00,82.0,11.49,20.0
2022-05-22 02:22:27.915000+00:00,81.0,11.48,20.0
2022-05-22 02:27:19.921000+00:00,82.0,11.51,19.9
2022-05-22 02:32:01.924000+00:00,82.0,11.5,19.8
2022-05-22 02:37:05.115000+00:00,83.0,11.49,19.9
2022-05-22 02:42:19.926000+00:00,82.0,11.5,19.8
2022-05-22 02:47:03.922000+00:00,84.0,11.5,19.7
2022-05-22 02:52:18.931000+00:00,82.0,11.49,19.7
2022-05-22 03:02:52.123000+00:00,81.0,11.49,19.6
2022-05-22 03:07:41.922000+00:00,82.0,11.5,19.6
2022-05-22 03:13:08.126000+00:00,82.0,11.51,19.5
2022-05-22 03:17:40.930000+00:00,82.0,11.51,19.5
2022-05-22 03:22:16.122000+00:00,82.0,11.5,19.4
2022-05-22 03:27:27.129000+00:00,82.0,11.51,19.4
2022-05-22 03:32:17.118000+00:00,83.0,11.51,19.4
2022-05-22 03:42:17.120000+00:00,82.0,11.51,19.3
2022-05-22 03:47:12.934000+00:00,82.0,11.51,19.3
2022-05-22 03:52:08.933000+00:00,82.0,11.53,19.2
2022-05-22 03:57:13.937000+00:00,83.0,11.5,19.2
2022-05-22 04:02:05.118000+00:00,82.0,11.51,19.1
2022-05-22 04:07:26.937000+00:00,81.0,11.53,19.1
2022-05-22 04:12:39.936000+00:00,83.0,11.51,19.0
2022-05-22 04:17:42.940000+00:00,82.0,11.53,19.0
2022-05-22 04:22:39.131000+00:00,82.0,11.49,19.0
2022-05-22 04:27:45.127000+00:00,81.0,11.5,19.0
2022-05-22 04:32:36.940000+00:00,82.0,11.51,18.9
2022-05-22 04:37:28.135000+00:00,82.0,11.51,18.9
2022-05-22 04:42:43.132000+00:00,81.0,11.52,18.8
2022-05-22 04:47:39.132000+00:00,81.0,11.52,18.8
2022-05-22 04:52:28.945000+00:00,83.0,11.51,18.8
2022-05-22 04:57:17.133000+00:00,82.0,11.5,18.8
2022-05-22 05:02:19.942000+00:00,83.0,11.5,18.8
2022-05-22 05:07:12.940000+00:00,82.0,11.51,18.7
2022-05-22 05:12:04.938000+00:00,82.0,11.51,18.7
2022-05-22 05:16:54.941000+00:00,83.0,11.51,18.7
2022-05-22 05:22:18.939000+00:00,84.0,11.51,18.7
2022-05-22 05:27:09.132000+00:00,82.0,11.5,18.7
2022-05-22 05:32:04.936000+00:00,81.0,11.51,18.7
2022-05-22 05:36:52.138000+00:00,82.0,11.5,18.7
2022-05-22 05:42:00.950000+00:00,84.0,11.5,18.7
2022-05-22 05:47:25.930000+00:00,82.0,11.51,18.7
2022-05-22 05:52:37.121000+00:00,83.0,11.53,18.7
2022-05-22 05:57:27.118000+00:00,83.0,11.52,18.7
2022-05-22 06:02:18.121000+00:00,81.0,11.5,18.7
2022-05-22 06:07:23.120000+00:00,83.0,11.51,18.7
2022-05-22 06:12:12.928000+00:00,81.0,11.5,18.7
2022-05-22 06:23:00.934000+00:00,83.0,11.49,18.8
2022-05-22 06:27:32.124000+00:00,82.0,11.5,18.8
2022-05-22 06:32:27.927000+00:00,84.0,11.51,18.8
2022-05-22 06:37:34.943000+00:00,82.0,11.53,18.9
2022-05-22 06:42:33.932000+00:00,83.0,11.5,19.0
2022-05-22 06:47:40.936000+00:00,82.0,11.51,19.0
2022-05-22 06:52:20.931000+00:00,83.0,11.5,19.0
2022-05-22 06:57:27.119000+00:00,82.0,11.49,19.1
2022-05-22 07:02:04.930000+00:00,82.0,11.49,19.2
2022-05-22 07:07:27.119000+00:00,83.0,11.51,19.3
2022-05-22 07:12:36.926000+00:00,82.0,11.5,19.3
2022-05-22 07:17:15.921000+00:00,83.0,11.52,19.4
2022-05-22 07:22:12.123000+00:00,82.0,11.5,19.5
2022-05-22 07:27:16.924000+00:00,82.0,11.51,19.5
2022-05-22 07:32:29.925000+00:00,82.0,11.5,19.7
2022-05-22 07:37:21.918000+00:00,82.0,11.5,19.8
2022-05-22 07:42:31.913000+00:00,82.0,11.5,19.8
2022-05-22 07:47:26.102000+00:00,82.0,11.49,19.9
2022-05-22 07:52:49.927000+00:00,83.0,11.51,20.0
2022-05-22 07:58:00.923000+00:00,82.0,11.51,20.1
2022-05-22 08:03:20.920000+00:00,82.0,11.5,20.2
2022-05-22 08:08:12.913000+00:00,82.0,11.51,20.3
2022-05-22 08:13:18.918000+00:00,82.0,11.5,20.4
2022-05-22 08:18:14.097000+00:00,82.0,11.48,20.5
2022-05-22 08:23:29.098000+00:00,83.0,11.49,20.6
2022-05-22 08:28:38.912000+00:00,83.0,11.5,20.7
2022-05-22 08:38:45.113000+00:00,83.0,11.48,21.0
2022-05-22 08:43:55.112000+00:00,83.0,11.49,21.1
2022-05-22 08:48:43.107000+00:00,83.0,11.5,21.2
2022-05-22 08:53:47.916000+00:00,84.0,11.48,21.3
2022-05-22 08:58:25.911000+00:00,83.0,11.49,21.4
2022-05-22 09:03:08.906000+00:00,83.0,11.49,21.5
2022-05-22 09:08:02.902000+00:00,83.0,11.49,21.7
2022-05-22 09:13:28.912000+00:00,84.0,11.49,21.8
2022-05-22 09:18:41.113000+00:00,84.0,11.49,21.9
2022-05-22 09:23:49.911000+00:00,84.0,11.49,22.0
2022-05-22 09:29:09.112000+00:00,83.0,11.5,22.2
2022-05-22 09:34:00.108000+00:00,84.0,11.49,22.3
2022-05-22 09:38:50.911000+00:00,84.0,11.48,22.4
2022-05-22 09:44:03.912000+00:00,82.0,11.48,22.6
2022-05-22 09:53:17.909000+00:00,83.0,11.49,22.8
2022-05-22 09:58:43.908000+00:00,84.0,11.48,22.9
2022-05-22 10:03:34.094000+00:00,83.0,11.48,23.1
2022-05-22 10:08:25.905000+00:00,82.0,11.46,23.2
2022-05-22 10:13:20.911000+00:00,82.0,11.48,23.4
2022-05-22 10:18:03.909000+00:00,83.0,11.47,23.4
2022-05-22 10:22:56.095000+00:00,85.0,11.48,23.6
2022-05-22 10:28:05.089000+00:00,84.0,11.5,23.8
2022-05-22 10:32:54.906000+00:00,84.0,11.5,23.9
2022-05-22 10:38:21.099000+00:00,84.0,11.48,24.0
2022-05-22 10:43:41.096000+00:00,83.0,11.47,24.2
2022-05-22 10:48:35.904000+00:00,83.0,11.47,24.3
2022-05-22 10:53:51.100000+00:00,83.0,11.47,24.4
2022-05-22 10:58:23.910000+00:00,83.0,11.47,24.5
2022-05-22 11:03:05.102000+00:00,83.0,11.46,24.7
2022-05-22 11:08:19.106000+00:00,84.0,11.46,24.8
2022-05-22 11:13:32.911000+00:00,83.0,11.46,24.9
2022-05-22 11:18:36.103000+00:00,84.0,11.48,25.0
2022-05-22 11:23:38.910000+00:00,84.0,11.47,25.1
2022-05-22 11:29:06.911000+00:00,83.0,11.46,25.1
2022-05-22 11:34:17.109000+00:00,84.0,11.47,25.2
2022-05-22 11:39:06.912000+00:00,84.0,11.46,25.3
2022-05-22 11:44:04.923000+00:00,84.0,11.46,25.4
2022-05-22 11:48:44.912000+00:00,85.0,11.46,25.5
2022-05-22 11:54:06.914000+00:00,83.0,11.46,25.6
2022-05-22 11:58:57.917000+00:00,84.0,11.46,25.7
2022-05-22 12:03:43.113000+00:00,84.0,11.44,25.8
2022-05-22 12:08:17.096000+00:00,84.0,11.45,25.9
2022-05-22 12:13:13.098000+00:00,84.0,11.46,25.9
2022-05-22 12:18:18.910000+00:00,83.0,11.44,26.0
2022-05-22 12:23:25.103000+00:00,84.0,11.45,26.0
2022-05-22 12:28:49.098000+00:00,84.0,11.48,26.0
2022-05-22 12:33:25.105000+00:00,84.0,11.45,26.1
2022-05-22 12:38:51.101000+00:00,84.0,11.44,26.1
2022-05-22 12:44:02.095000+00:00,84.0,11.45,26.1
2022-05-22 12:49:11.913000+00:00,84.0,11.44,26.1
2022-05-22 12:54:22.097000+00:00,85.0,11.44,26.1
2022-05-22 12:59:26.917000+00:00,85.0,11.44,26.1
2022-05-22 13:04:51.911000+00:00,84.0,11.45,26.0
2022-05-22 13:09:54.105000+00:00,84.0,11.44,26.0
2022-05-22 13:14:42.905000+00:00,84.0,11.46,26.0
2022-05-22 13:20:03.900000+00:00,85.0,11.45,26.0
2022-05-22 13:24:52.101000+00:00,84.0,11.46,25.9
2022-05-22 13:29:51.107000+00:00,83.0,11.46,25.9
2022-05-22 13:34:42.901000+00:00,83.0,11.44,25.9
2022-05-22 13:40:00.905000+00:00,83.0,11.44,25.8
2022-05-22 13:45:06.103000+00:00,84.0,11.44,25.8
2022-05-22 13:49:51.901000+00:00,84.0,11.46,25.7
2022-05-22 13:55:13.909000+00:00,85.0,11.44,25.7
2022-05-22 14:00:44.097000+00:00,84.0,11.45,25.6
2022-05-22 14:05:54.897000+00:00,84.0,11.44,25.6
2022-05-22 14:11:04.899000+00:00,84.0,11.44,25.5
2022-05-22 14:16:15.101000+00:00,83.0,11.43,25.6
2022-05-22 14:21:01.080000+00:00,84.0,11.43,25.5
2022-05-22 14:25:43.074000+00:00,83.0,11.44,25.4
2022-05-22 14:31:04.896000+00:00,84.0,11.44,25.4
2022-05-22 14:35:54.892000+00:00,84.0,11.44,25.4
2022-05-22 14:41:25.082000+00:00,83.0,11.42,25.4
2022-05-22 14:46:39.085000+00:00,83.0,11.44,25.3
2022-05-22 14:51:23.084000+00:00,83.0,11.44,25.3
2022-05-22 14:56:33.890000+00:00,84.0,11.44,25.3
2022-05-22 15:01:53.887000+00:00,84.0,11.43,25.2
2022-05-22 15:06:41.073000+00:00,85.0,11.45,25.2
2022-05-22 15:11:30.891000+00:00,83.0,11.44,25.2
2022-05-22 15:16:27.078000+00:00,85.0,11.45,25.2
2022-05-22 15:21:18.653000+00:00,84.0,11.44,25.1
2022-05-22 15:26:37.886000+00:00,83.0,11.43,25.1
2022-05-22 15:31:27.882000+00:00,83.0,11.44,25.1
2022-05-22 15:36:40.889000+00:00,84.0,11.45,25.1
2022-05-22 15:41:31.082000+00:00,82.0,11.45,25.0
2022-05-22 15:51:39.888000+00:00,83.0,11.44,25.0
2022-05-22 15:56:36.084000+00:00,83.0,11.44,24.9
2022-05-22 16:01:57.077000+00:00,84.0,11.43,24.9
2022-05-22 16:06:43.889000+00:00,84.0,11.43,24.8
2022-05-22 16:11:35.084000+00:00,84.0,11.44,24.8
2022-05-22 16:16:47.884000+00:00,83.0,11.43,24.8
2022-05-22 16:21:28.874000+00:00,84.0,11.46,24.8
2022-05-22 16:26:24.881000+00:00,84.0,11.44,24.7
2022-05-22 16:31:01.068000+00:00,82.0,11.44,24.7
2022-05-22 16:35:57.061000+00:00,83.0,11.43,24.6
2022-05-22 16:40:45.878000+00:00,83.0,11.42,24.6
2022-05-22 16:45:55.875000+00:00,84.0,11.44,24.6
