timestamp,ndvi-nir-out0-W/m2,ndvi-red-out0-W/m2,ndvi0
2022-07-13 05:44:25.660000+00:00,0.02512,0.01952,0.125
2022-07-13 05:59:06.492000+00:00,0.01924,0.018959999999999998,0.007
2022-07-13 06:13:58.466000+00:00,0.045599999999999995,0.02048,0.38
2022-07-13 06:28:55.524000+00:00,0.04976,0.02048,0.417
2022-07-13 06:44:08.538000+00:00,0.06292,0.02144,0.492
2022-07-13 06:58:56.735000+00:00,0.07,0.022879999999999998,0.507
2022-07-13 07:13:29.549000+00:00,0.07536,0.02336,0.527
2022-07-13 07:28:49.553000+00:00,0.07511999999999999,0.02336,0.526
2022-07-13 07:43:55.565000+00:00,0.08124,0.02384,0.546
2022-07-13 07:58:59.775000+00:00,0.08756,0.02488,0.557
2022-07-13 08:13:34.609000+00:00,0.09344,0.02536,0.573
2022-07-13 08:28:54.604000+00:00,0.0966,0.025840000000000002,0.578
2022-07-13 08:44:03.641000+00:00,0.09832,0.0268,0.572
2022-07-13 08:59:12.671000+00:00,0.09759999999999999,0.025840000000000002,0.581
2022-07-13 09:14:02.667000+00:00,0.09612,0.025840000000000002,0.576
2022-07-13 09:29:08.671000+00:00,0.0944,0.02632,0.564
2022-07-13 09:44:15.910000+00:00,0.01804,0.02048,-0.063
2022-07-13 09:58:56.685000+00:00,0.09464,0.02632,0.565
2022-07-13 10:14:21.910000+00:00,0.09295999999999999,0.025840000000000002,0.565
2022-07-13 10:29:12.740000+00:00,0.01656,0.02,-0.094
2022-07-13 10:44:17.941000+00:00,0.033639999999999996,0.02144,0.221
2022-07-13 10:59:27.783000+00:00,0.01512,0.02,-0.139
2022-07-13 11:14:32.778000+00:00,0.07684,0.024399999999999998,0.518
2022-07-13 11:29:50.794000+00:00,0.016319999999999998,0.02048,-0.113
2022-07-13 11:45:01.841000+00:00,0.061959999999999994,0.021920000000000002,0.477
2022-07-13 11:59:41.969000+00:00,0.07928,0.024399999999999998,0.529
2022-07-13 12:14:47+00:00,0.015600000000000001,0.01952,-0.112
2022-07-13 12:29:25.051000+00:00,0.017079999999999998,0.02,-0.079
2022-07-13 12:44:38.881000+00:00,0.06976,0.02336,0.498
2022-07-13 13:00:08.899000+00:00,0.0556,0.022879999999999998,0.417
2022-07-13 13:15:20.095000+00:00,0.058280000000000005,0.02336,0.428
2022-07-13 13:30:23.081000+00:00,0.04636,0.022400000000000003,0.348
2022-07-13 13:45:47.931000+00:00,0.042199999999999994,0.02144,0.326
2022-07-13 14:00:50.925000+00:00,0.03904,0.02144,0.291
2022-07-13 14:15:47.963000+00:00,0.035840000000000004,0.02144,0.251
2022-07-13 14:30:26.974000+00:00,0.033159999999999995,0.02144,0.215
2022-07-13 14:45:46.982000+00:00,0.028999999999999998,0.02048,0.172
2022-07-13 15:00:52.991000+00:00,0.026080000000000002,0.02048,0.12
2022-07-13 15:15:44.225000+00:00,0.02316,0.02048,0.061
2022-07-13 15:30:39.206000+00:00,0.0212,0.02096,0.006
2022-07-13 15:45:49.229000+00:00,0.01804,0.02,-0.052
2022-07-13 16:01:11.249000+00:00,0.01512,0.01952,-0.127
2022-07-13 16:16:24.263000+00:00,0.01268,0.01952,-0.212
2022-07-13 16:31:13.048000+00:00,0.011439999999999999,0.01952,-0.261
2022-07-13 16:46:19.060000+00:00,0.01048,0.01848,-0.276
2022-07-13 17:00:54.287000+00:00,0.009479999999999999,0.018959999999999998,-0.333
2022-07-13 17:15:37.095000+00:00,0.00804,0.018959999999999998,-0.404
2022-07-13 17:30:57.336000+00:00,0.0078000000000000005,0.01848,-0.406
2022-07-13 17:46:08.155000+00:00,0.00756,0.01848,-0.419
2022-07-13 18:00:43.369000+00:00,0.007039999999999999,0.018000000000000002,-0.438
2022-07-13 18:15:33.370000+00:00,0.0068000000000000005,0.01752,-0.441
2022-07-13 18:30:06.373000+00:00,0.0068000000000000005,0.018000000000000002,-0.452
2022-07-13 18:45:13.412000+00:00,0.00732,0.018000000000000002,-0.422
2022-07-13 19:00:33.230000+00:00,0.007039999999999999,0.01752,-0.427
2022-07-13 19:15:19.261000+00:00,0.007039999999999999,0.01752,-0.427
2022-07-13 19:30:31.462000+00:00,0.0068000000000000005,0.018000000000000002,-0.452
2022-07-13 19:45:24.258000+00:00,0.007039999999999999,0.018000000000000002,-0.438
2022-07-13 20:00:12.469000+00:00,0.0068000000000000005,0.01752,-0.441
2022-07-13 20:15:02.509000+00:00,0.00656,0.018000000000000002,-0.466
2022-07-13 20:30:13.497000+00:00,0.0068000000000000005,0.01704,-0.43
2022-07-13 20:45:09.549000+00:00,0.0068000000000000005,0.018000000000000002,-0.452
2022-07-13 21:00:11.561000+00:00,0.0068000000000000005,0.01752,-0.441
2022-07-13 21:15:03.558000+00:00,0.0068000000000000005,0.01752,-0.441
2022-07-13 21:30:08.563000+00:00,0.00656,0.018000000000000002,-0.466
2022-07-13 21:45:04.598000+00:00,0.00656,0.018000000000000002,-0.466
2022-07-13 22:00:02.615000+00:00,0.007039999999999999,0.01752,-0.427
2022-07-13 22:14:42.639000+00:00,0.0068000000000000005,0.01752,-0.441
2022-07-13 22:29:29.679000+00:00,0.007039999999999999,0.018000000000000002,-0.438
2022-07-13 22:44:19.477000+00:00,0.0068000000000000005,0.01752,-0.441
2022-07-13 22:59:14.713000+00:00,0.0068000000000000005,0.01752,-0.441
2022-07-13 23:14:37.541000+00:00,0.0068000000000000005,0.01752,-0.441
2022-07-13 23:29:31.725000+00:00,0.0068000000000000005,0.01752,-0.441
2022-07-13 23:44:53.579000+00:00,0.00656,0.018000000000000002,-0.466
2022-07-13 23:59:36.578000+00:00,0.00656,0.01752,-0.455
2022-07-14 00:14:42.620000+00:00,0.00632,0.01704,-0.459
2022-07-14 00:29:31.809000+00:00,0.00732,0.018000000000000002,-0.422
2022-07-14 00:44:19.667000+00:00,0.00656,0.01752,-0.455
2022-07-14 00:59:17.674000+00:00,0.0068000000000000005,0.01752,-0.441
2022-07-14 01:14:05.703000+00:00,0.00656,0.018000000000000002,-0.466
2022-07-14 01:29:29.714000+00:00,0.0068000000000000005,0.01704,-0.43
2022-07-14 01:44:17.915000+00:00,0.00656,0.018000000000000002,-0.466
2022-07-14 01:59:26.955000+00:00,0.0068000000000000005,0.018000000000000002,-0.452
2022-07-14 02:14:13.947000+00:00,0.00656,0.01752,-0.455
2022-07-14 02:29:12.796000+00:00,0.00632,0.01752,-0.47
2022-07-14 02:44:38.953000+00:00,0.00732,0.018000000000000002,-0.422
2022-07-14 02:59:58.829000+00:00,0.00656,0.01656,-0.433
2022-07-14 03:15:26.032000+00:00,0.00656,0.01704,-0.444
2022-07-14 03:30:06.850000+00:00,0.0068000000000000005,0.01704,-0.43
2022-07-14 03:44:49.878000+00:00,0.007039999999999999,0.01704,-0.415
2022-07-14 04:00:09.920000+00:00,0.0068000000000000005,0.01752,-0.441
2022-07-14 04:15:04.908000+00:00,0.007039999999999999,0.01752,-0.427
2022-07-14 04:30:25.948000+00:00,0.007039999999999999,0.01704,-0.415
2022-07-14 04:45:29.898000+00:00,0.018520000000000002,0.01752,0.028
2022-07-14 05:00:58.971000+00:00,0.01608,0.01752,-0.043
2022-07-14 05:16:19.170000+00:00,0.01804,0.01848,-0.012
2022-07-14 05:31:07.233000+00:00,0.024399999999999998,0.018959999999999998,0.125
2022-07-14 05:45:59.043000+00:00,0.01952,0.01952,0.0
2022-07-14 06:01:05.052000+00:00,0.032440000000000004,0.01952,0.249
2022-07-14 06:15:55.071000+00:00,0.04536,0.01952,0.398
2022-07-14 06:15:55.072000+00:00,0.04536,0.01952,0.398
2022-07-14 06:30:43.060000+00:00,0.04828,0.02096,0.395
2022-07-14 06:45:18.261000+00:00,0.06392,0.022400000000000003,0.481
2022-07-14 06:45:18.263000+00:00,0.06392,0.022400000000000003,0.481
2022-07-14 07:00:09.276000+00:00,0.06928,0.022400000000000003,0.511
2022-07-14 07:14:55.144000+00:00,0.07196,0.02336,0.51
2022-07-14 07:29:51.143000+00:00,0.07612000000000001,0.02384,0.523
2022-07-14 07:44:57.328000+00:00,0.08195999999999999,0.02488,0.534
2022-07-14 08:00:11.320000+00:00,0.08856,0.02536,0.555
2022-07-14 08:15:02.187000+00:00,0.09391999999999999,0.02632,0.562
2022-07-14 08:30:30.192000+00:00,0.09731999999999999,0.02632,0.574
2022-07-14 08:45:34.369000+00:00,0.09832,0.0268,0.572
2022-07-14 09:01:04.391000+00:00,0.09731999999999999,0.0268,0.568
2022-07-14 09:15:59.421000+00:00,0.09539999999999998,0.0268,0.561
2022-07-14 09:31:11.237000+00:00,0.09464,0.025840000000000002,0.571
2022-07-14 09:46:05.442000+00:00,0.09244,0.025840000000000002,0.563
2022-07-14 10:00:56.468000+00:00,0.09,0.02632,0.547
2022-07-14 10:16:05.255000+00:00,0.0866,0.02536,0.547
2022-07-14 10:31:27.459000+00:00,0.08268,0.025840000000000002,0.524
2022-07-14 10:46:07.320000+00:00,0.07976,0.02488,0.524
2022-07-14 11:01:03.531000+00:00,0.07564,0.024399999999999998,0.512
2022-07-14 11:15:58.353000+00:00,0.07196,0.024399999999999998,0.494
2022-07-14 11:30:53.526000+00:00,0.06831999999999999,0.02336,0.49
2022-07-14 11:46:12.611000+00:00,0.06588,0.02488,0.452
2022-07-14 12:00:58.574000+00:00,0.06344,0.02336,0.462
2022-07-14 12:16:26.448000+00:00,0.06024,0.02336,0.441
2022-07-14 12:31:33.434000+00:00,0.05708,0.02336,0.419
2022-07-14 12:46:43.434000+00:00,0.054400000000000004,0.02336,0.399
2022-07-14 13:01:58.665000+00:00,0.05148,0.022879999999999998,0.385
2022-07-14 13:16:29.483000+00:00,0.0478,0.022400000000000003,0.362
2022-07-14 13:31:40.678000+00:00,0.04488,0.022879999999999998,0.325
2022-07-14 13:46:23.716000+00:00,0.042199999999999994,0.022400000000000003,0.307
2022-07-14 14:01:36.527000+00:00,0.03852,0.022400000000000003,0.265
2022-07-14 14:16:07.565000+00:00,0.03488,0.022400000000000003,0.218
2022-07-14 14:31:20.550000+00:00,0.03144,0.021920000000000002,0.178
2022-07-14 14:46:40.603000+00:00,0.02852,0.021920000000000002,0.131
2022-07-14 15:01:24.613000+00:00,0.02536,0.02096,0.095
2022-07-14 15:16:38.631000+00:00,0.02268,0.02096,0.039
2022-07-14 15:31:17.811000+00:00,0.02048,0.02096,-0.012
2022-07-14 15:46:37.603000+00:00,0.01756,0.02,-0.065
2022-07-14 16:01:45.863000+00:00,0.01512,0.02,-0.139
2022-07-14 16:16:16.907000+00:00,0.01268,0.02048,-0.235
2022-07-14 16:31:12.883000+00:00,0.01168,0.01952,-0.251
2022-07-14 16:46:03.898000+00:00,0.01048,0.02048,-0.323
2022-07-14 17:01:10.682000+00:00,0.00924,0.02,-0.368
2022-07-14 17:16:02.881000+00:00,0.00852,0.02,-0.403
2022-07-14 17:30:35.769000+00:00,0.0078000000000000005,0.018959999999999998,-0.417
2022-07-14 17:45:08.934000+00:00,0.00732,0.018959999999999998,-0.443
2022-07-14 18:00:01.767000+00:00,0.007039999999999999,0.018000000000000002,-0.438
2022-07-14 18:15:13.765000+00:00,0.007039999999999999,0.018000000000000002,-0.438
2022-07-14 18:30:38.972000+00:00,0.0068000000000000005,0.018000000000000002,-0.452
2022-07-14 18:45:26.820000+00:00,0.0068000000000000005,0.018000000000000002,-0.452
2022-07-14 19:00:32.807000+00:00,0.007039999999999999,0.01848,-0.448
2022-07-14 19:15:23.850000+00:00,0.0068000000000000005,0.01848,-0.462
2022-07-14 19:30:50.069000+00:00,0.00732,0.018000000000000002,-0.422
2022-07-14 19:46:01.081000+00:00,0.00732,0.01848,-0.433
2022-07-14 20:01:23.090000+00:00,0.007039999999999999,0.01704,-0.415
2022-07-14 20:16:45.085000+00:00,0.0068000000000000005,0.018000000000000002,-0.452
2022-07-14 20:31:31.946000+00:00,0.00732,0.018000000000000002,-0.422
2022-07-14 20:46:44.908000+00:00,0.007039999999999999,0.018000000000000002,-0.438
2022-07-14 21:01:55.119000+00:00,0.007039999999999999,0.018000000000000002,-0.438
2022-07-14 21:17:22.977000+00:00,0.00756,0.018000000000000002,-0.408
2022-07-14 21:32:43.968000+00:00,0.007039999999999999,0.01752,-0.427
2022-07-14 21:47:34.023000+00:00,0.0068000000000000005,0.018000000000000002,-0.452
2022-07-14 22:02:14.014000+00:00,0.0068000000000000005,0.018000000000000002,-0.452
2022-07-14 22:17:43.239000+00:00,0.007039999999999999,0.01752,-0.427
2022-07-14 22:32:49.068000+00:00,0.0068000000000000005,0.01752,-0.441
2022-07-14 22:48:07.278000+00:00,0.0068000000000000005,0.018000000000000002,-0.452
2022-07-14 23:03:25.077000+00:00,0.0068000000000000005,0.01752,-0.441
2022-07-14 23:18:03.108000+00:00,0.00656,0.018000000000000002,-0.466
2022-07-14 23:32:36.318000+00:00,0.00732,0.018000000000000002,-0.422
2022-07-14 23:47:47.342000+00:00,0.0068000000000000005,0.018000000000000002,-0.452
2022-07-15 00:02:56.345000+00:00,0.007039999999999999,0.01752,-0.427
2022-07-15 00:17:51.382000+00:00,0.0068000000000000005,0.018000000000000002,-0.452
2022-07-15 00:32:57.205000+00:00,0.0068000000000000005,0.018000000000000002,-0.452
2022-07-15 00:47:53.234000+00:00,0.007039999999999999,0.018000000000000002,-0.438
2022-07-15 01:03:03.391000+00:00,0.0068000000000000005,0.01752,-0.441
2022-07-15 01:17:45.222000+00:00,0.007039999999999999,0.018000000000000002,-0.438
2022-07-15 01:32:31.451000+00:00,0.00656,0.01752,-0.455
2022-07-15 01:47:02.298000+00:00,0.0068000000000000005,0.018000000000000002,-0.452
2022-07-15 02:02:03.320000+00:00,0.007039999999999999,0.01752,-0.427
2022-07-15 02:17:23.481000+00:00,0.0068000000000000005,0.01752,-0.441
2022-07-15 02:32:33.552000+00:00,0.0068000000000000005,0.018000000000000002,-0.452
2022-07-15 02:47:46.532000+00:00,0.0068000000000000005,0.018000000000000002,-0.452
2022-07-15 03:02:49.556000+00:00,0.0068000000000000005,0.01704,-0.43
2022-07-15 03:18:09.420000+00:00,0.0068000000000000005,0.01656,-0.418
2022-07-15 03:32:59.427000+00:00,0.0068000000000000005,0.01704,-0.43
2022-07-15 03:47:55.581000+00:00,0.007039999999999999,0.01752,-0.427
2022-07-15 04:02:57.465000+00:00,0.0068000000000000005,0.01752,-0.441
2022-07-15 04:17:51.456000+00:00,0.00732,0.01704,-0.399
2022-07-15 04:32:42.642000+00:00,0.00732,0.018000000000000002,-0.422
2022-07-15 04:47:14.500000+00:00,0.018520000000000002,0.018000000000000002,0.014
2022-07-15 05:02:40.531000+00:00,0.015600000000000001,0.01848,-0.085
2022-07-15 05:18:01.507000+00:00,0.01828,0.01848,-0.005
2022-07-15 05:32:42.748000+00:00,0.02412,0.01952,0.105
2022-07-15 05:48:02.735000+00:00,0.02096,0.01952,0.036
2022-07-15 06:03:15.783000+00:00,0.033639999999999996,0.02,0.254
2022-07-15 06:18:33.633000+00:00,0.04316,0.02,0.367
2022-07-15 06:33:23.765000+00:00,0.04584,0.02096,0.372
2022-07-15 06:33:23.814000+00:00,0.04584,0.02096,0.372
2022-07-15 06:48:26.633000+00:00,0.0644,0.022400000000000003,0.484
2022-07-15 06:48:26.635000+00:00,0.0644,0.022400000000000003,0.484
2022-07-15 07:03:39.839000+00:00,0.06831999999999999,0.02336,0.49
2022-07-15 07:18:32.641000+00:00,0.07148,0.02336,0.507
2022-07-15 07:33:41.645000+00:00,0.07536,0.02384,0.519
2022-07-15 07:49:01.868000+00:00,0.08195999999999999,0.02488,0.534
2022-07-15 08:04:30.691000+00:00,0.08807999999999999,0.02536,0.553
2022-07-15 08:20:00.708000+00:00,0.09368,0.02632,0.561
2022-07-15 08:35:24.919000+00:00,0.09564,0.0268,0.562
2022-07-15 08:50:01.730000+00:00,0.09564,0.02632,0.568
2022-07-15 09:04:42.763000+00:00,0.09539999999999998,0.0268,0.561
2022-07-15 09:19:15.953000+00:00,0.09344,0.02632,0.56
2022-07-15 09:34:27.770000+00:00,0.09172000000000001,0.0268,0.548
2022-07-15 09:49:15.992000+00:00,0.09,0.0268,0.541
2022-07-15 10:04:33.811000+00:00,0.08732,0.02632,0.537
2022-07-15 10:19:43.032000+00:00,0.08439999999999999,0.025840000000000002,0.531
2022-07-15 10:35:01.043000+00:00,0.08124,0.02536,0.524
2022-07-15 10:49:58.875000+00:00,0.07808,0.02536,0.51
2022-07-15 11:05:10.067000+00:00,0.07464,0.02536,0.493
2022-07-15 11:20:15.083000+00:00,0.07024,0.02536,0.469
2022-07-15 11:34:55.911000+00:00,0.06756000000000001,0.024399999999999998,0.469
2022-07-15 11:49:36.930000+00:00,0.06488000000000001,0.02384,0.463
2022-07-15 12:04:38.133000+00:00,0.06268,0.024399999999999998,0.44
2022-07-15 12:19:10.154000+00:00,0.06,0.02384,0.431
2022-07-15 12:34:17.991000+00:00,0.05732,0.02336,0.421
2022-07-15 12:49:31.173000+00:00,0.054400000000000004,0.02384,0.391
2022-07-15 13:04:07.210000+00:00,0.05148,0.02336,0.376
2022-07-15 13:19:14.214000+00:00,0.047560000000000005,0.02384,0.332
2022-07-15 13:34:22.237000+00:00,0.04511999999999999,0.02336,0.318
2022-07-15 13:49:33.070000+00:00,0.042199999999999994,0.022400000000000003,0.307
2022-07-15 14:04:43.094000+00:00,0.03952,0.021920000000000002,0.286
2022-07-15 14:19:31.103000+00:00,0.032440000000000004,0.022400000000000003,0.183
2022-07-15 14:34:10.323000+00:00,0.014879999999999999,0.02144,-0.181
2022-07-15 14:49:40.341000+00:00,0.029759999999999998,0.02144,0.162
2022-07-15 15:04:31.340000+00:00,0.026840000000000003,0.02096,0.123
2022-07-15 15:19:18.363000+00:00,0.02316,0.02096,0.05
2022-07-15 15:34:29.419000+00:00,0.02,0.02096,-0.023
2022-07-15 15:49:04.395000+00:00,0.017079999999999998,0.02048,-0.091
2022-07-15 16:04:17.394000+00:00,0.01512,0.02048,-0.151
2022-07-15 16:19:24.232000+00:00,0.012199999999999999,0.02048,-0.253
2022-07-15 16:34:33.248000+00:00,0.011200000000000002,0.02048,-0.293
2022-07-15 16:49:28.476000+00:00,0.01024,0.02048,-0.333
2022-07-15 17:04:51.484000+00:00,0.009000000000000001,0.02,-0.379
2022-07-15 17:19:57.475000+00:00,0.0078000000000000005,0.01952,-0.429
2022-07-15 17:35:10.489000+00:00,0.0078000000000000005,0.01848,-0.406
2022-07-15 17:50:08.321000+00:00,0.00756,0.01848,-0.419
2022-07-15 18:05:29.536000+00:00,0.007039999999999999,0.01848,-0.448
2022-07-15 18:20:26.355000+00:00,0.00756,0.01848,-0.419
2022-07-15 18:35:36.357000+00:00,0.007039999999999999,0.018000000000000002,-0.438
2022-07-15 18:50:48.536000+00:00,0.007039999999999999,0.01848,-0.448
2022-07-15 19:05:59.568000+00:00,0.00732,0.018000000000000002,-0.422
2022-07-15 19:21:09.445000+00:00,0.00732,0.01848,-0.433
2022-07-15 19:35:58.603000+00:00,0.00732,0.018000000000000002,-0.422
2022-07-15 19:50:47.634000+00:00,0.007039999999999999,0.01848,-0.448
2022-07-15 20:05:56.462000+00:00,0.0068000000000000005,0.018000000000000002,-0.452
2022-07-15 20:20:47.473000+00:00,0.00732,0.018000000000000002,-0.422
2022-07-15 20:35:56.505000+00:00,0.007039999999999999,0.018000000000000002,-0.438
2022-07-15 20:50:59.515000+00:00,0.007039999999999999,0.018000000000000002,-0.438
2022-07-15 21:06:10.739000+00:00,0.007039999999999999,0.01848,-0.448
2022-07-15 21:21:05.717000+00:00,0.0068000000000000005,0.018000000000000002,-0.452
2022-07-15 21:36:35.546000+00:00,0.0068000000000000005,0.01848,-0.462
2022-07-15 21:51:59.582000+00:00,0.007039999999999999,0.018000000000000002,-0.438
2022-07-15 22:06:39.575000+00:00,0.00732,0.01848,-0.433
2022-07-15 22:21:14.833000+00:00,0.0068000000000000005,0.01752,-0.441
2022-07-15 22:36:19.830000+00:00,0.007039999999999999,0.018000000000000002,-0.438
2022-07-15 22:51:29.657000+00:00,0.00732,0.01752,-0.411
2022-07-15 23:06:23.860000+00:00,0.007039999999999999,0.01752,-0.427
2022-07-15 23:21:35.883000+00:00,0.007039999999999999,0.01752,-0.427
2022-07-15 23:36:25.880000+00:00,0.0068000000000000005,0.018000000000000002,-0.452
2022-07-15 23:51:38.730000+00:00,0.0068000000000000005,0.01704,-0.43
2022-07-16 00:06:47.922000+00:00,0.0068000000000000005,0.018000000000000002,-0.452
2022-07-16 00:21:28.929000+00:00,0.0068000000000000005,0.01752,-0.441
2022-07-16 00:36:53.950000+00:00,0.0068000000000000005,0.018000000000000002,-0.452
2022-07-16 00:52:04.971000+00:00,0.00732,0.01752,-0.411
2022-07-16 01:07:22.988000+00:00,0.0068000000000000005,0.018000000000000002,-0.452
2022-07-16 01:22:10.825000+00:00,0.007039999999999999,0.018000000000000002,-0.438
2022-07-16 01:37:19.838000+00:00,0.0068000000000000005,0.018000000000000002,-0.452
2022-07-16 01:52:36.829000+00:00,0.0068000000000000005,0.018000000000000002,-0.452
2022-07-16 02:07:28.040000+00:00,0.007039999999999999,0.01752,-0.427
2022-07-16 02:22:17.874000+00:00,0.007039999999999999,0.01752,-0.427
2022-07-16 02:37:26.906000+00:00,0.00732,0.018000000000000002,-0.422
2022-07-16 02:52:14.923000+00:00,0.00656,0.018000000000000002,-0.466
2022-07-16 03:07:21.122000+00:00,0.007039999999999999,0.01752,-0.427
2022-07-16 03:22:02.923000+00:00,0.0068000000000000005,0.01752,-0.441
2022-07-16 03:36:42.157000+00:00,0.0068000000000000005,0.018000000000000002,-0.452
2022-07-16 03:51:37.967000+00:00,0.007039999999999999,0.01752,-0.427
2022-07-16 04:06:37.966000+00:00,0.00732,0.018000000000000002,-0.422
2022-07-16 04:21:34.024000+00:00,0.0078000000000000005,0.018000000000000002,-0.395
2022-07-16 04:36:26.003000+00:00,0.0078000000000000005,0.01752,-0.384
2022-07-16 04:51:02.266000+00:00,0.01804,0.01848,-0.012
2022-07-16 05:06:07.264000+00:00,0.016319999999999998,0.018000000000000002,-0.049
2022-07-16 05:21:10.081000+00:00,0.019,0.018959999999999998,0.001
2022-07-16 05:35:45.264000+00:00,0.02316,0.01952,0.085
2022-07-16 05:50:23.314000+00:00,0.02168,0.01952,0.052
2022-07-16 06:05:13.118000+00:00,0.0344,0.02,0.265
2022-07-16 06:20:07.323000+00:00,0.044160000000000005,0.02096,0.356
2022-07-16 06:34:57.145000+00:00,0.047080000000000004,0.02144,0.374
2022-07-16 06:50:11.192000+00:00,0.06559999999999999,0.022879999999999998,0.483
2022-07-16 07:05:24.193000+00:00,0.06904,0.02336,0.494
2022-07-16 07:20:04.377000+00:00,0.07171999999999999,0.02384,0.501
2022-07-16 07:35:09.365000+00:00,0.0766,0.024399999999999998,0.517
2022-07-16 07:50:19.411000+00:00,0.0832,0.02536,0.533
2022-07-16 08:05:06.247000+00:00,0.0888,0.025840000000000002,0.549
2022-07-16 08:20:13.245000+00:00,0.09344,0.02632,0.56
2022-07-16 08:35:05.316000+00:00,0.09516,0.02632,0.567
2022-07-16 08:49:59.296000+00:00,0.0966,0.027280000000000002,0.56
2022-07-16 09:04:39.329000+00:00,0.09587999999999999,0.0268,0.563
2022-07-16 09:19:28.509000+00:00,0.09416000000000001,0.02632,0.563
2022-07-16 09:34:16.310000+00:00,0.09244,0.0268,0.55
2022-07-16 09:49:11.378000+00:00,0.09028,0.0268,0.542
2022-07-16 10:04:03.556000+00:00,0.08807999999999999,0.02632,0.54
2022-07-16 10:18:45.406000+00:00,0.08512,0.02632,0.528
2022-07-16 10:33:35.602000+00:00,0.08295999999999999,0.02632,0.518
2022-07-16 10:49:04.390000+00:00,0.07976,0.02632,0.504
