name,time,city,city_id,cloudiness,condition_description,condition_icon,condition_id,condition_main,country,forecast,host,humidity,pressure,rain,sunrise,sunset,temperature,visibility,wind_degrees,wind_speed
weather,2022-03-29T08:14:15Z,Kozani,8133764,20,few clouds,02d,801,Clouds,GR,*,ip-172-31-46-198,58,1019,0,1648527699000000000,1648572784000000000,10.62,10000,0,0
weather,2022-03-29T09:14:34Z,Kozani,8133764,40,scattered clouds,03d,802,Clouds,GR,*,ip-172-31-46-198,50,1018,0,1648527699000000000,1648572784000000000,12.62,10000,0,0
weather,2022-03-29T10:14:15Z,Kozani,8133764,40,scattered clouds,03d,802,Clouds,GR,*,ip-172-31-46-198,41,1017,0,1648527699000000000,1648572784000000000,14.62,10000,170,2.06
weather,2022-03-29T11:14:17Z,Kozani,8133764,40,scattered clouds,03d,802,Clouds,GR,*,ip-172-31-46-198,33,1016,0,1648527699000000000,1648572784000000000,15.62,10000,130,3.09
weather,2022-03-29T12:10:41Z,Kozani,8133764,40,scattered clouds,03d,802,Clouds,GR,*,ip-172-31-46-198,31,1015,0,1648527699000000000,1648572784000000000,16.62,10000,130,4.12
weather,2022-03-29T13:14:14Z,Kozani,8133764,40,scattered clouds,03d,802,Clouds,GR,*,ip-172-31-46-198,31,1015,0,1648527699000000000,1648572784000000000,15.62,10000,110,2.57
weather,2022-03-29T14:14:23Z,Kozani,8133764,40,scattered clouds,03d,802,Clouds,GR,*,ip-172-31-46-198,29,1014,0,1648527699000000000,1648572784000000000,15.62,10000,0,0
weather,2022-03-29T15:14:45Z,Kozani,8133764,40,scattered clouds,03d,802,Clouds,GR,*,ip-172-31-46-198,29,1014,0,1648527699000000000,1648572784000000000,15.62,10000,0,0
weather,2022-03-29T16:14:12Z,Kozani,8133764,52,broken clouds,04d,803,Clouds,GR,*,ip-172-31-46-198,44,1014,0,1648527699000000000,1648572784000000000,13.62,10000,150,2.06
weather,2022-03-29T17:14:13Z,Kozani,8133764,47,scattered clouds,03n,802,Clouds,GR,*,ip-172-31-46-198,50,1014,0,1648527699000000000,1648572784000000000,12.62,10000,0,0
weather,2022-03-29T18:17:18Z,Kozani,8133764,48,scattered clouds,03n,802,Clouds,GR,*,ip-172-31-46-198,58,1014,0,1648527699000000000,1648572784000000000,10.62,10000,0,0.51
weather,2022-03-29T19:14:15Z,Kozani,8133764,31,scattered clouds,03n,802,Clouds,GR,*,ip-172-31-46-198,61,1014,0,1648527699000000000,1648572784000000000,8.62,10000,0,1.54
weather,2022-03-29T20:14:14Z,Kozani,8133764,30,scattered clouds,03n,802,Clouds,GR,*,ip-172-31-46-198,61,1015,0,1648614001000000000,1648659245000000000,8.62,10000,0,1.03
weather,2022-03-29T21:14:30Z,Kozani,8133764,40,scattered clouds,03n,802,Clouds,GR,*,ip-172-31-46-198,71,1015,0,1648614001000000000,1648659245000000000,7.62,10000,0,1.54
weather,2022-03-29T22:14:17Z,Kozani,8133764,55,broken clouds,04n,803,Clouds,GR,*,ip-172-31-46-198,70,1014,0,1648614001000000000,1648659245000000000,6.62,10000,10,2.06
weather,2022-03-29T23:14:15Z,Kozani,8133764,56,broken clouds,04n,803,Clouds,GR,*,ip-172-31-46-198,70,1015,0,1648614001000000000,1648659245000000000,6.62,10000,0,1.54
weather,2022-03-30T00:10:29Z,Kozani,8133764,54,broken clouds,04n,803,Clouds,GR,*,ip-172-31-46-198,70,1014,0,1648614001000000000,1648659245000000000,5.62,10000,360,2.06
weather,2022-03-30T01:14:12Z,Kozani,8133764,16,few clouds,02n,801,Clouds,GR,*,ip-172-31-46-198,70,1014,0,1648614001000000000,1648659245000000000,3.62,10000,0,1.03
weather,2022-03-30T02:14:15Z,Kozani,8133764,8,clear sky,01n,800,Clear,GR,*,ip-172-31-46-198,65,1013,0,1648614001000000000,1648659245000000000,4.62,10000,10,2.57
weather,2022-03-30T03:13:50Z,Kozani,8133764,8,clear sky,01n,800,Clear,GR,*,ip-172-31-46-198,65,1013,0,1648614001000000000,1648659245000000000,4.62,10000,20,2.06
weather,2022-03-30T04:14:18Z,Kozani,8133764,7,clear sky,01n,800,Clear,GR,*,ip-172-31-46-198,65,1013,0,1648614001000000000,1648659245000000000,4.62,10000,20,2.57
weather,2022-03-30T05:14:17Z,Kozani,8133764,20,few clouds,02d,801,Clouds,GR,*,ip-172-31-46-198,70,1013,0,1648614001000000000,1648659245000000000,4.62,10000,0,0
weather,2022-03-30T06:17:33Z,Kozani,8133764,20,few clouds,02d,801,Clouds,GR,*,ip-172-31-46-198,57,1014,0,1648614001000000000,1648659245000000000,8.62,10000,0,0
weather,2022-03-30T07:14:17Z,Kozani,8133764,20,few clouds,02d,801,Clouds,GR,*,ip-172-31-46-198,50,1014,0,1648614001000000000,1648659245000000000,10.62,10000,0,0
weather,2022-03-30T08:14:20Z,Kozani,8133764,20,few clouds,02d,801,Clouds,GR,*,ip-172-31-46-198,43,1014,0,1648614001000000000,1648659245000000000,11.62,10000,0,0
weather,2022-03-30T09:14:30Z,Kozani,8133764,20,few clouds,02d,801,Clouds,GR,*,ip-172-31-46-198,41,1014,0,1648614001000000000,1648659245000000000,12.62,10000,0,0
weather,2022-03-30T10:14:17Z,Kozani,8133764,20,few clouds,02d,801,Clouds,GR,*,ip-172-31-46-198,33,1013,0,1648614001000000000,1648659245000000000,14.62,10000,0,0
weather,2022-03-30T11:14:18Z,Kozani,8133764,20,few clouds,02d,801,Clouds,GR,*,ip-172-31-46-198,31,1013,0,1648614001000000000,1648659245000000000,14.62,10000,0,0
weather,2022-03-30T12:10:45Z,Kozani,8133764,20,few clouds,02d,801,Clouds,GR,*,ip-172-31-46-198,25,1012,0,1648614001000000000,1648659245000000000,16.62,10000,0,0
weather,2022-03-30T13:14:13Z,Kozani,8133764,100,overcast clouds,04d,804,Clouds,GR,*,ip-172-31-46-198,24,1011,0,1648614001000000000,1648659245000000000,17.62,10000,170,4.12
weather,2022-03-30T14:14:15Z,Kozani,8133764,100,overcast clouds,04d,804,Clouds,GR,*,ip-172-31-46-198,24,1011,0,1648614001000000000,1648659245000000000,17.62,10000,190,5.66
weather,2022-03-30T15:14:51Z,Kozani,8133764,100,overcast clouds,04d,804,Clouds,GR,*,ip-172-31-46-198,27,1010,0,1648614001000000000,1648659245000000000,16.62,10000,180,3.6
weather,2022-03-30T16:14:22Z,Kozani,8133764,100,overcast clouds,04d,804,Clouds,GR,*,ip-172-31-46-198,33,1010,0,1648614001000000000,1648659245000000000,14.62,10000,210,4.63
weather,2022-03-30T17:14:17Z,Kozani,8133764,100,overcast clouds,04n,804,Clouds,GR,*,ip-172-31-46-198,38,1010,0,1648614001000000000,1648659245000000000,13.62,10000,170,3.09
weather,2022-03-30T18:17:11Z,Kozani,8133764,100,overcast clouds,04n,804,Clouds,GR,*,ip-172-31-46-198,47,1011,0,1648614001000000000,1648659245000000000,12.62,10000,0,0.51
weather,2022-03-30T19:14:14Z,Kozani,8133764,100,overcast clouds,04n,804,Clouds,GR,*,ip-172-31-46-198,41,1011,0,1648614001000000000,1648659245000000000,13.62,10000,160,3.6
weather,2022-03-30T20:14:15Z,Kozani,8133764,100,overcast clouds,04n,804,Clouds,GR,*,ip-172-31-46-198,47,1011,0,1648700302000000000,1648745706000000000,11.62,10000,230,3.09
weather,2022-03-30T21:14:44Z,Kozani,8133764,100,overcast clouds,04n,804,Clouds,GR,*,ip-172-31-46-198,47,1011,0,1648700302000000000,1648745706000000000,11.62,10000,0,1.54
weather,2022-03-30T22:14:13Z,Kozani,8133764,100,overcast clouds,04n,804,Clouds,GR,*,ip-172-31-46-198,50,1011,0,1648700302000000000,1648745706000000000,11.62,10000,0,1.03
weather,2022-03-30T23:14:14Z,Kozani,8133764,100,overcast clouds,04n,804,Clouds,GR,*,ip-172-31-46-198,53,1010,0,1648700302000000000,1648745706000000000,9.62,10000,0,0.51
weather,2022-03-31T00:10:28Z,Kozani,8133764,100,overcast clouds,04n,804,Clouds,GR,*,ip-172-31-46-198,61,1010,0,1648700302000000000,1648745706000000000,7.62,10000,0,0
weather,2022-03-31T01:14:18Z,Kozani,8133764,100,overcast clouds,04n,804,Clouds,GR,*,ip-172-31-46-198,66,1009,0,1648700302000000000,1648745706000000000,7.62,10000,0,0.51
weather,2022-03-31T02:14:16Z,Kozani,8133764,100,overcast clouds,04n,804,Clouds,GR,*,ip-172-31-46-198,61,1009,0,1648700302000000000,1648745706000000000,8.62,10000,0,1.54
weather,2022-03-31T03:13:59Z,Kozani,8133764,100,overcast clouds,04n,804,Clouds,GR,*,ip-172-31-46-198,57,1009,0,1648700302000000000,1648745706000000000,9.62,10000,0,0.51
weather,2022-03-31T04:14:17Z,Kozani,8133764,100,overcast clouds,04n,804,Clouds,GR,*,ip-172-31-46-198,57,1009,0,1648700302000000000,1648745706000000000,9.62,10000,0,1.03
weather,2022-03-31T05:14:16Z,Kozani,8133764,100,overcast clouds,04d,804,Clouds,GR,*,ip-172-31-46-198,57,1009,0,1648700302000000000,1648745706000000000,9.62,10000,0,0.51
weather,2022-03-31T06:17:38Z,Kozani,8133764,40,scattered clouds,03d,802,Clouds,GR,*,ip-172-31-46-198,58,1009,0,1648700302000000000,1648745706000000000,10.62,8000,0,0
weather,2022-03-31T07:14:18Z,Kozani,8133764,40,scattered clouds,03d,802,Clouds,GR,*,ip-172-31-46-198,50,1008,0,1648700302000000000,1648745706000000000,12.62,8000,0,0
weather,2022-03-31T08:14:20Z,Kozani,8133764,40,scattered clouds,03d,802,Clouds,GR,*,ip-172-31-46-198,47,1009,0,1648700302000000000,1648745706000000000,14.62,8000,0,0
weather,2022-03-31T09:14:40Z,Kozani,8133764,40,scattered clouds,03d,802,Clouds,GR,*,ip-172-31-46-198,51,1009,0,1648700302000000000,1648745706000000000,13.62,8000,180,3.09
weather,2022-03-31T10:14:17Z,Kozani,8133764,75,broken clouds,04d,803,Clouds,GR,*,ip-172-31-46-198,51,1009,0,1648700302000000000,1648745706000000000,14.62,8000,160,2.06
weather,2022-03-31T11:14:16Z,Kozani,8133764,75,broken clouds,04d,803,Clouds,GR,*,ip-172-31-46-198,44,1008,0,1648700302000000000,1648745706000000000,15.62,8000,130,2.57
weather,2022-03-31T12:10:55Z,Kozani,8133764,75,broken clouds,04d,803,Clouds,GR,*,ip-172-31-46-198,39,1007,0,1648700302000000000,1648745706000000000,16.62,8000,120,5.14
weather,2022-03-31T13:14:15Z,Kozani,8133764,75,broken clouds,04d,803,Clouds,GR,*,ip-172-31-46-198,84,930,0,1648700302000000000,1648745706000000000,18.38,6000,110,4.12
weather,2022-03-31T14:14:19Z,Kozani,8133764,75,broken clouds,04d,803,Clouds,GR,*,ip-172-31-46-198,91,927,0,1648700302000000000,1648745706000000000,16.72,6000,140,6.69
weather,2022-03-31T15:14:48Z,Kozani,8133764,40,scattered clouds,03d,802,Clouds,GR,*,ip-172-31-46-198,90,928,0,1648700302000000000,1648745706000000000,16.72,7000,130,4.63
weather,2022-03-31T16:14:18Z,Kozani,8133764,100,overcast clouds,04d,804,Clouds,GR,*,ip-172-31-46-198,95,928,0,1648700302000000000,1648745706000000000,16.16,10000,150,5.66
weather,2022-03-31T17:14:15Z,Kozani,8133764,99,overcast clouds,04n,804,Clouds,GR,*,ip-172-31-46-198,95,927,0,1648700302000000000,1648745706000000000,16.16,10000,100,3.09
weather,2022-03-31T18:17:14Z,Kozani,8133764,86,light rain,10n,500,Rain,GR,*,ip-172-31-46-198,71,1004,0,1648700302000000000,1648745706000000000,11.62,10000,140,3.09
weather,2022-03-31T19:14:12Z,Kozani,8133764,37,scattered clouds,03n,802,Clouds,GR,*,ip-172-31-46-198,71,1006,0,1648700302000000000,1648745706000000000,11.62,10000,90,2.57
weather,2022-03-31T20:14:20Z,Kozani,8133764,48,scattered clouds,03n,802,Clouds,GR,*,ip-172-31-46-198,81,1005,0,1648786604000000000,1648832167000000000,9.62,10000,230,2.06
weather,2022-03-31T21:14:38Z,Kozani,8133764,32,scattered clouds,03n,802,Clouds,GR,*,ip-172-31-46-198,81,1005,0,1648786604000000000,1648832167000000000,9.62,10000,0,1.54
weather,2022-03-31T22:14:12Z,Kozani,8133764,25,light rain,10n,500,Rain,GR,*,ip-172-31-46-198,87,1005,0,1648786604000000000,1648832167000000000,7.62,10000,0,1.03
weather,2022-03-31T23:14:13Z,Kozani,8133764,20,few clouds,02n,801,Clouds,GR,*,ip-172-31-46-198,87,1004,0,1648786604000000000,1648832167000000000,7.62,10000,0,1.03
weather,2022-04-01T00:10:21Z,Kozani,8133764,21,few clouds,02n,801,Clouds,GR,*,ip-172-31-46-198,87,1004,0,1648786604000000000,1648832167000000000,7.62,10000,0,1.54
weather,2022-04-01T01:14:23Z,Kozani,8133764,1,clear sky,01n,800,Clear,GR,*,ip-172-31-46-198,87,1003,0,1648786604000000000,1648832167000000000,7.62,10000,0,1.54
weather,2022-04-01T02:14:14Z,Kozani,8133764,1,clear sky,01n,800,Clear,GR,*,ip-172-31-46-198,87,1003,0,1648786604000000000,1648832167000000000,6.62,10000,10,2.06
weather,2022-04-01T03:13:51Z,Kozani,8133764,1,clear sky,01n,800,Clear,GR,*,ip-172-31-46-198,93,1002,0,1648786604000000000,1648832167000000000,6.62,10000,0,1.03
weather,2022-04-01T04:14:24Z,Kozani,8133764,1,clear sky,01n,800,Clear,GR,*,ip-172-31-46-198,87,1002,0,1648786604000000000,1648832167000000000,5.62,10000,0,1.54
weather,2022-04-01T05:14:21Z,Kozani,8133764,1,clear sky,01d,800,Clear,GR,*,ip-172-31-46-198,93,1002,0,1648786604000000000,1648832167000000000,5.62,9000,0,0
weather,2022-04-01T06:17:33Z,Kozani,8133764,1,clear sky,01d,800,Clear,GR,*,ip-172-31-46-198,87,1002,0,1648786604000000000,1648832167000000000,9.62,9000,0,0
weather,2022-04-01T07:14:20Z,Kozani,8133764,0,clear sky,01d,800,Clear,GR,*,ip-172-31-46-198,67,1002,0,1648786604000000000,1648832167000000000,13.62,10000,0,0
weather,2022-04-01T08:14:18Z,Kozani,8133764,20,few clouds,02d,801,Clouds,GR,*,ip-172-31-46-198,55,1002,0,1648786604000000000,1648832167000000000,14.62,10000,160,2.06
weather,2022-04-01T09:14:38Z,Kozani,8133764,40,scattered clouds,03d,802,Clouds,GR,*,ip-172-31-46-198,48,1001,0,1648786604000000000,1648832167000000000,16.62,10000,130,4.12
weather,2022-04-01T10:14:19Z,Kozani,8133764,75,broken clouds,04d,803,Clouds,GR,*,ip-172-31-46-198,48,1001,0,1648786604000000000,1648832167000000000,16.62,10000,150,3.6
weather,2022-04-01T11:14:21Z,Kozani,8133764,75,broken clouds,04d,803,Clouds,GR,*,ip-172-31-46-198,51,1001,0,1648786604000000000,1648832167000000000,15.62,10000,260,4.12
weather,2022-04-01T12:10:44Z,Kozani,8133764,75,broken clouds,04d,803,Clouds,GR,*,ip-172-31-46-198,48,1001,0,1648786604000000000,1648832167000000000,17.62,10000,260,3.09
weather,2022-04-01T13:14:19Z,Kozani,8133764,77,broken clouds,04d,803,Clouds,GR,*,ip-172-31-46-198,32,1000,0,1648786604000000000,1648832167000000000,19.62,10000,200,7.2
weather,2022-04-01T14:14:28Z,Kozani,8133764,46,scattered clouds,03d,802,Clouds,GR,*,ip-172-31-46-198,39,1000,0,1648786604000000000,1648832167000000000,17.62,10000,250,6.69
weather,2022-04-01T15:14:28Z,Kozani,8133764,37,scattered clouds,03d,802,Clouds,GR,*,ip-172-31-46-198,34,1000,0,1648786604000000000,1648832167000000000,16.62,10000,240,7.2
weather,2022-04-01T16:14:17Z,Kozani,8133764,35,scattered clouds,03d,802,Clouds,GR,*,ip-172-31-46-198,36,1001,0,1648786604000000000,1648832167000000000,15.62,10000,230,7.72
weather,2022-04-01T17:14:27Z,Kozani,8133764,30,scattered clouds,03n,802,Clouds,GR,*,ip-172-31-46-198,38,1001,0,1648786604000000000,1648832167000000000,13.62,10000,230,6.69
weather,2022-04-01T18:17:13Z,Kozani,8133764,26,scattered clouds,03n,802,Clouds,GR,*,ip-172-31-46-198,41,1002,0,1648786604000000000,1648832167000000000,12.62,10000,220,8.23
weather,2022-04-01T19:14:17Z,Kozani,8133764,1,clear sky,01n,800,Clear,GR,*,ip-172-31-46-198,43,1003,0,1648786604000000000,1648832167000000000,11.62,10000,20,2.06
weather,2022-04-01T20:14:18Z,Kozani,8133764,4,clear sky,01n,800,Clear,GR,*,ip-172-31-46-198,47,1003,0,1648872907000000000,1648918628000000000,11.62,10000,140,3.09
weather,2022-04-01T21:14:05Z,Kozani,8133764,25,scattered clouds,03n,802,Clouds,GR,*,ip-172-31-46-198,66,1004,0,1648872907000000000,1648918628000000000,9.62,10000,310,3.09
weather,2022-04-01T22:14:14Z,Kozani,8133764,44,scattered clouds,03n,802,Clouds,GR,*,ip-172-31-46-198,66,1004,0,1648872907000000000,1648918628000000000,9.62,10000,230,3.6
weather,2022-04-01T23:14:15Z,Kozani,8133764,41,scattered clouds,03n,802,Clouds,GR,*,ip-172-31-46-198,71,1004,0,1648872907000000000,1648918628000000000,8.62,10000,190,4.63
weather,2022-04-02T00:10:20Z,Kozani,8133764,42,scattered clouds,03n,802,Clouds,GR,*,ip-172-31-46-198,71,1004,0,1648872907000000000,1648918628000000000,8.62,10000,180,3.09
weather,2022-04-02T01:14:17Z,Kozani,8133764,10,clear sky,01n,800,Clear,GR,*,ip-172-31-46-198,71,1004,0,1648872907000000000,1648918628000000000,8.62,10000,210,3.6
weather,2022-04-02T02:14:17Z,Kozani,8133764,10,clear sky,01n,800,Clear,GR,*,ip-172-31-46-198,71,1004,0,1648872907000000000,1648918628000000000,8.62,10000,210,4.12
weather,2022-04-02T03:13:06Z,Kozani,8133764,15,few clouds,02n,801,Clouds,GR,*,ip-172-31-46-198,66,1005,0,1648872907000000000,1648918628000000000,8.62,10000,170,2.57
weather,2022-04-02T04:14:14Z,Kozani,8133764,13,few clouds,02n,801,Clouds,GR,*,ip-172-31-46-198,61,1005,0,1648872907000000000,1648918628000000000,8.62,10000,280,2.57
weather,2022-04-02T05:14:15Z,Kozani,8133764,10,clear sky,01d,800,Clear,GR,*,ip-172-31-46-198,61,1006,0,1648872907000000000,1648918628000000000,8.62,10000,0,1.54
weather,2022-04-02T06:16:22Z,Kozani,8133764,20,few clouds,02d,801,Clouds,GR,*,ip-172-31-46-198,53,1006,0,1648872907000000000,1648918628000000000,9.62,10000,110,2.06
weather,2022-04-02T07:14:18Z,Kozani,8133764,20,few clouds,02d,801,Clouds,GR,*,ip-172-31-46-198,38,1006,0,1648872907000000000,1648918628000000000,12.62,10000,230,3.09
weather,2022-04-02T08:14:19Z,Kozani,8133764,20,few clouds,02d,801,Clouds,GR,*,ip-172-31-46-198,38,1007,0,1648872907000000000,1648918628000000000,12.62,10000,210,5.14
weather,2022-04-02T09:13:35Z,Kozani,8133764,20,few clouds,02d,801,Clouds,GR,*,ip-172-31-46-198,36,1006,0,1648872907000000000,1648918628000000000,14.62,10000,230,9.26
weather,2022-04-02T10:14:17Z,Kozani,8133764,75,broken clouds,04d,803,Clouds,GR,*,ip-172-31-46-198,38,1007,0,1648872907000000000,1648918628000000000,12.62,10000,230,9.26
weather,2022-04-02T11:14:18Z,Kozani,8133764,75,broken clouds,04d,803,Clouds,GR,*,ip-172-31-46-198,54,1008,0,1648872907000000000,1648918628000000000,11.62,10000,250,6.17
weather,2022-04-02T12:14:20Z,Kozani,8133764,75,broken clouds,04d,803,Clouds,GR,*,ip-172-31-46-198,66,1007,0,1648872907000000000,1648918628000000000,9.62,10000,270,5.66
weather,2022-04-02T13:14:19Z,Kozani,8133764,84,broken clouds,04d,803,Clouds,GR,*,ip-172-31-46-198,66,1007,0,1648872907000000000,1648918628000000000,9.62,10000,250,7.72
weather,2022-04-02T14:14:15Z,Kozani,8133764,53,broken clouds,04d,803,Clouds,GR,*,ip-172-31-46-198,62,1006,0,1648872907000000000,1648918628000000000,12.62,10000,140,4.63
weather,2022-04-02T15:13:33Z,Kozani,8133764,42,scattered clouds,03d,802,Clouds,GR,*,ip-172-31-46-198,74,967,0,1648872907000000000,1648918628000000000,12.5,10000,240,7.2
weather,2022-04-02T16:14:18Z,Kozani,8133764,34,scattered clouds,03d,802,Clouds,GR,*,ip-172-31-46-198,46,1006,0,1648872907000000000,1648918628000000000,10.62,10000,220,8.23
weather,2022-04-02T17:14:13Z,Kozani,8133764,30,scattered clouds,03n,802,Clouds,GR,*,ip-172-31-46-198,57,1006,0,1648872907000000000,1648918628000000000,7.62,10000,230,7.72
weather,2022-04-02T18:16:33Z,Kozani,8133764,18,few clouds,02n,801,Clouds,GR,*,ip-172-31-46-198,61,1007,0,1648872907000000000,1648918628000000000,6.62,10000,270,2.57
weather,2022-04-02T19:14:15Z,Kozani,8133764,7,clear sky,01n,800,Clear,GR,*,ip-172-31-46-198,53,1008,0,1648872907000000000,1648918628000000000,7.62,10000,0,1.54
weather,2022-04-02T20:14:16Z,Kozani,8133764,8,clear sky,01n,800,Clear,GR,*,ip-172-31-46-198,61,1008,0,1648959209000000000,1649005089000000000,6.62,10000,270,3.09
weather,2022-04-02T21:12:53Z,Kozani,8133764,29,scattered clouds,03n,802,Clouds,GR,*,ip-172-31-46-198,70,1008,0,1648959209000000000,1649005089000000000,5.62,10000,0,1.03
weather,2022-04-02T22:14:24Z,Kozani,8133764,45,scattered clouds,03n,802,Clouds,GR,*,ip-172-31-46-198,65,1008,0,1648959209000000000,1649005089000000000,5.62,10000,0,1.03
weather,2022-04-02T23:14:14Z,Kozani,8133764,51,broken clouds,04n,803,Clouds,GR,*,ip-172-31-46-198,75,1008,0,1648959209000000000,1649005089000000000,3.62,10000,0,1.54
weather,2022-04-03T00:10:18Z,Kozani,8133764,57,broken clouds,04n,803,Clouds,GR,*,ip-172-31-46-198,81,1008,0,1648959209000000000,1649005089000000000,2.62,10000,0,1.54
weather,2022-04-03T01:14:14Z,Kozani,8133764,95,overcast clouds,04n,804,Clouds,GR,*,ip-172-31-46-198,81,1009,0,1648959209000000000,1649005089000000000,4.62,10000,280,4.12
weather,2022-04-03T02:14:24Z,Kozani,8133764,76,broken clouds,04n,803,Clouds,GR,*,ip-172-31-46-198,87,1008,0,1648959209000000000,1649005089000000000,2.62,10000,0,1.54
weather,2022-04-03T03:12:59Z,Kozani,8133764,62,broken clouds,04n,803,Clouds,GR,*,ip-172-31-46-198,87,1009,0,1648959209000000000,1649005089000000000,1.62,10000,0,1.03
weather,2022-04-03T04:14:21Z,Kozani,8133764,49,scattered clouds,03d,802,Clouds,GR,*,ip-172-31-46-198,87,1009,0,1648959209000000000,1649005089000000000,1.62,10000,340,2.57
weather,2022-04-03T05:14:12Z,Kozani,8133764,20,few clouds,02d,801,Clouds,GR,*,ip-172-31-46-198,87,1010,0,1648959209000000000,1649005089000000000,2.62,10000,330,2.06
weather,2022-04-03T06:15:48Z,Kozani,8133764,40,scattered clouds,03d,802,Clouds,GR,*,ip-172-31-46-198,70,1011,0,1648959209000000000,1649005089000000000,5.62,10000,140,2.06
weather,2022-04-03T07:14:12Z,Kozani,8133764,40,scattered clouds,03d,802,Clouds,GR,*,ip-172-31-46-198,61,1011,0,1648959209000000000,1649005089000000000,5.62,10000,70,2.06
weather,2022-04-03T08:14:18Z,Kozani,8133764,20,few clouds,02d,801,Clouds,GR,*,ip-172-31-46-198,49,1012,0,1648959209000000000,1649005089000000000,7.62,10000,260,4.12
weather,2022-04-03T09:13:23Z,Kozani,8133764,20,few clouds,02d,801,Clouds,GR,*,ip-172-31-46-198,40,1012,0,1648959209000000000,1649005089000000000,10.62,10000,270,5.14
weather,2022-04-03T10:14:17Z,Kozani,8133764,20,few clouds,02d,801,Clouds,GR,*,ip-172-31-46-198,35,1012,0,1648959209000000000,1649005089000000000,11.62,10000,250,7.2
weather,2022-04-03T11:14:17Z,Kozani,8133764,20,few clouds,02d,801,Clouds,GR,*,ip-172-31-46-198,35,1012,0,1648959209000000000,1649005089000000000,11.62,10000,250,6.69
weather,2022-04-03T12:10:40Z,Kozani,8133764,20,few clouds,02d,801,Clouds,GR,*,ip-172-31-46-198,35,1012,0,1648959209000000000,1649005089000000000,11.62,10000,250,6.17
weather,2022-04-03T13:14:15Z,Kozani,8133764,96,overcast clouds,04d,804,Clouds,GR,*,ip-172-31-46-198,33,1012,0,1648959209000000000,1649005089000000000,12.62,10000,250,7.2
weather,2022-04-03T14:14:09Z,Kozani,8133764,90,overcast clouds,04d,804,Clouds,GR,*,ip-172-31-46-198,32,1012,0,1648959209000000000,1649005089000000000,11.62,10000,260,7.72
weather,2022-04-03T15:13:35Z,Kozani,8133764,76,broken clouds,04d,803,Clouds,GR,*,ip-172-31-46-198,35,1012,0,1648959209000000000,1649005089000000000,11.62,10000,270,6.69
