name,time,actual_average_humidity,actual_average_pressure,actual_average_temperature,actual_max_temperature,actual_min_temperature,average_accuracy,average_humidity,average_humidity_accuracy,average_humidity_accuracy_max,average_humidity_pressure_max,average_pressure,average_pressure_accuracy,average_temperature_accuracy,average_temperature_accuracy_max,average_temperature_diff,forecasted_average_humidity,forecasted_average_pressure,forecasted_average_temperature,forecasted_max_temperature,forecasted_min_temperature,max_temperature,max_temperature_accuracy,max_temperature_accuracy_max,min_temperature,min_temperature_accuracy,min_temperature_accuracy_max
wunder_diffs,2022-05-16T00:00:00Z,64.79166666666667,1019.25,18.495,24.62,11.62,99.99720800182072,0.005279742765273311,99.99472025723473,false,true,0.0007486877606082898,99.9992513122394,99.99756961340903,false,0.002430386590970533,99,942.94,14,14,13,0.004313566206336312,99.99568643379367,false,0.0011876075731497425,99.99881239242686,false
wunder_diffs,2022-05-17T00:00:00Z,58.34782608695652,1019.9565217391304,19.62,25.62,13.62,99.99736925695917,0.0069672131147540985,99.99303278688525,false,true,0.000744311351720022,99.99925568864828,99.99815494393476,false,0.001845056065239552,99,944.04,16,19,15,0.0025839188134270104,99.99741608118657,false,0.0010132158590308376,99.99898678414097,false
wunder_diffs,2022-05-18T00:00:00Z,55.916666666666664,1017.7916666666666,19.745,27.62,13.62,99.9969893742099,0.007704918032786887,99.99229508196721,false,true,0.000727571949072747,99.99927242805093,99.99860977462649,false,0.001390225373512282,99,943.74,17,18,16,0.003482983345401883,99.9965170166546,false,0.0017474302496328935,99.99825256975036,false
wunder_diffs,2022-05-19T00:00:00Z,50.208333333333336,1017.125,17.78666666666667,24.62,12.62,99.9974064084717,0.006331950207468878,99.99366804979253,false,false,0.000762688951702102,99.9992373110483,99.99988005997001,true,0.00011994002998500625,82,939.55,18,19,17,0.0022826969943135667,99.99771730300569,false,0.0034706814580031703,99.996529318542,false
wunder_diffs,2022-05-20T00:00:00Z,42.666666666666664,1026.9166666666667,13.62791666666667,19.62,7.68,99.99688821498286,0.002187500000000001,99.9978125,false,true,0.0007641970299440073,99.99923580297006,99.99825939401352,false,0.0017406059864860709,52,948.44,16,17,15,0.001335372069317024,99.99866462793068,false,0.00953125,99.99046875,false
wunder_diffs,2022-05-21T00:00:00Z,38.166666666666664,1025.625,15.755833333333335,23.62,6.67,99.99577366783213,0.009388646288209608,99.99061135371178,false,true,0.0007351127361365019,99.99926488726386,99.99698154122812,false,0.0030184587718834303,74,950.23,11,13,9,0.004496189669771381,99.99550381033023,false,0.0034932533733133433,99.9965067466267,false
wunder_diffs,2022-05-22T00:00:00Z,36.875,1018.5,18.883333333333336,27.62,9.65,99.99544470033024,0.01223728813559322,99.9877627118644,false,false,0.0007084928816887576,99.99929150711831,99.99582524271845,false,0.004174757281553399,82,946.34,11,13,10,0.005293265749456916,99.99470673425054,false,0.00036269430051813435,99.99963730569948,true
wunder_diffs,2022-05-23T00:00:00Z,53.75,1013.1666666666666,19.2875,28.62,13.62,99.99773117595393,0.0028372093023255815,99.99716279069767,false,false,0.0007275867741404828,99.99927241322585,99.99725858716785,false,0.002741412832145172,69,939.45,14,15,14,0.004758909853249476,99.99524109014675,false,0.0002790014684287818,99.99972099853157,true
wunder_diffs,2022-05-24T00:00:00Z,66.20833333333333,1012.2083333333334,18.99875,27.6,12.62,99.99722282144087,0.004952800503461297,99.99504719949654,false,true,0.0007395546042069733,99.99926044539579,99.99789525626686,false,0.002104743733140339,99,937.35,15,16,15,0.004202898550724638,99.99579710144927,false,0.0018858954041204444,99.99811410459589,false
wunder_diffs,2022-05-25T00:00:00Z,62.5,1013.125,21.28375,29.59,13.65,99.99713635277803,0.00584,99.99416,false,true,0.000751881554595928,99.99924811844541,99.99751747224995,false,0.002482527750044048,99,936.95,16,17,15,0.0042548158161541064,99.99574518418385,false,0.0009890109890109888,99.99901098901098,false
wunder_diffs,2022-05-26T00:00:00Z,53.208333333333336,1015.9583333333334,21.745833333333337,32.54,13.66,99.99646418130374,0.008606108065779168,99.99139389193422,false,true,0.0007443054587212401,99.99925569454128,99.99827744778693,false,0.0017225522130676386,99,940.34,18,19,17,0.004161032575291948,99.9958389674247,false,0.0024450951683748167,99.99755490483163,false
wunder_diffs,2022-05-27T00:00:00Z,39.958333333333336,1020.375,23.86916666666667,32.62,13.66,99.99665183661776,0.008269030239833159,99.99173096976017,false,true,0.0007441871860835472,99.99925581281391,99.99712215899173,false,0.002877841008274273,73,944.44,17,20,15,0.0038687921520539543,99.99613120784795,false,0.000980966325036603,99.99901903367497,false
wunder_diffs,2022-05-28T00:00:00Z,46.333333333333336,1019.0833333333334,23.447500000000005,30.61,17.62,99.99746671089773,0.006402877697841725,99.99359712230216,false,true,0.000729511816174667,99.99927048818383,99.99895617869709,false,0.00104382130291076,76,944.74,21,21,20,0.003139496896439072,99.99686050310356,false,0.0013507377979568667,99.99864926220204,false
wunder_diffs,2022-05-29T00:00:00Z,55.5,1011.8333333333334,23.23625,30.62,16.64,99.99695075691679,0.007837837837837838,99.99216216216216,false,true,0.0006986657881732833,99.99930133421182,99.99817687879928,false,0.0018231212007100966,99,941.14,19,20,19,0.003468321358589158,99.99653167864142,false,0.0014182692307692303,99.99858173076923,false
wunder_diffs,2022-05-30T00:00:00Z,60.416666666666664,1006.125,19.324583333333333,26.62,13.64,99.9970522923962,0.006386206896551725,99.99361379310345,false,true,0.0007113927195924964,99.9992886072804,99.99913301278596,false,0.0008669872140408376,99,934.55,21,21,20,0.002111194590533434,99.99788880540946,false,0.004662756598240469,99.99533724340176,false
wunder_diffs,2022-05-31T00:00:00Z,53.416666666666664,1013.0416666666666,20.252083333333335,28.62,11.65,99.99672437489122,0.007410296411856475,99.99258970358814,false,true,0.0007757989552914071,99.99922420104471,99.99839419812777,false,0.0016058018722353675,93,934.45,17,18,15,0.0037106918238993714,99.9962893081761,false,0.002875536480686695,99.99712446351931,false
wunder_diffs,2022-06-01T00:00:00Z,50.791666666666664,1017.2916666666666,21.27416666666667,29.62,14.65,99.99802885996868,0.003978671041837573,99.99602132895816,false,false,0.0007564366168339129,99.99924356338316,99.9994010732892,true,0.0005989267107994842,71,940.34,20,23,18,0.002234976367319379,99.99776502363268,false,0.0022866894197952218,99.99771331058021,false
wunder_diffs,2022-06-02T00:00:00Z,49.791666666666664,1017.125,22.24625,29.62,15.63,99.99686735658142,0.009682008368200839,99.9903179916318,false,true,0.0007352586948506818,99.99926474130515,99.99854076529752,false,0.0014592347024779456,98,942.34,19,21,17,0.002910195813639433,99.99708980418636,false,0.0008765195137555977,99.99912348048625,false
wunder_diffs,2022-06-03T00:00:00Z,47.708333333333336,1017.1666666666666,23.117916666666662,30.62,15.64,99.99689376149266,0.008026200873362444,99.99197379912664,false,true,0.0007464525643126327,99.99925354743569,99.99821873366616,false,0.0017812663338319832,86,941.24,19,20,18,0.003468321358589158,99.99653167864142,false,0.001508951406649616,99.99849104859335,false
wunder_diffs,2022-06-04T00:00:00Z,45.791666666666664,1019.2083333333334,23.80541666666667,30.62,17.16,99.99792043131113,0.0050682438580527765,99.99493175614195,false,true,0.0007541964760230571,99.99924580352398,99.99924159417499,false,0.0007584058250048144,69,942.34,22,24,20,0.0021619856303069893,99.99783801436969,false,0.001655011655011655,99.99834498834498,false
wunder_diffs,2022-06-05T00:00:00Z,40.916666666666664,1019.75,24.418333333333337,31.6,17.66,99.99709701900295,0.008329938900203667,99.9916700610998,false,true,0.0007385143417504285,99.99926148565825,99.99860009555661,false,0.0013999044433827055,75,944.44,21,23,20,0.0027215189873417726,99.99727848101266,false,0.0013250283125707813,99.99867497168744,false
wunder_diffs,2022-06-06T00:00:00Z,37.333333333333336,1017.5416666666666,25.377499999999998,31.64,17.65,99.99722324539468,0.007678571428571428,99.99232142857143,false,true,0.0007341386511608855,99.99926586134885,99.99827504679342,false,0.0017249532065806315,66,942.84,21,24,20,0.0024146649810366625,99.99758533501897,false,0.0013314447592067998,99.9986685552408,false
wunder_diffs,2022-06-07T00:00:00Z,50.541666666666664,1015.875,23.209583333333338,33.62,15.62,99.9976568341417,0.0038499587798845845,99.99615004122012,false,false,0.000741577457856528,99.99925842254214,99.99947884315029,true,0.0005211568497208428,70,940.54,22,23,21,0.0031588340273646636,99.99684116597264,false,0.0034443021766965435,99.9965556978233,false
wunder_diffs,2022-06-08T00:00:00Z,69.625,1014.3333333333334,19.795416666666668,26.62,14.64,99.99793537515608,0.00421903052064632,99.99578096947936,false,true,0.0007225764048636221,99.99927742359513,99.99909301395525,false,0.0009069860447494166,99,941.04,18,19,17,0.0028625093914350116,99.99713749060857,false,0.001612021857923497,99.99838797814208,false
wunder_diffs,2022-06-09T00:00:00Z,75,1008.3333333333334,18.949166666666667,29.49,13.64,99.99793054049542,0.0032,99.9968,false,false,0.000705950413223141,99.99929404958678,99.99997317384229,true,0.00002682615770262542,99,937.15,19,20,18,0.0032180400135639197,99.99678195998644,false,0.003196480938416422,99.99680351906159,false
